"","C_1","C_2","S_1","S_2"
"TEX15",0,0,1109.86155552668,1112.65746475782
"MECR",545.656728260426,538.668313097629,572.541680231183,565.003688883801
"GDPD5",1026.41738932483,1003.76241757705,95.1738133368589,94.2930054879508
"ING3",266.20631645715,269.334156548815,840.826917826423,842.602297040328
"ZNF69",494.004756410532,555.748040098286,589.77788264652,578.581881674066
"PPM1E",18.5417334845776,10.5106012311732,1094.87355342639,1093.04451961633
"ZCCHC2",529.763813845074,563.630991021665,562.799478865993,560.477624620379
"FGD6",660.88035777173,735.742086182127,410.671257548021,408.854471795754
"UEVLD",656.907129167892,637.205199639878,464.628065109075,457.132490605585
"PAWR",1048.93235141325,1123.32050658164,21.7326030454245,21.8759772732046
"NSUN5P1",447.650422699088,373.12634370665,703.686698608744,690.979144215703
"POLR3H",684.719729394758,725.231484950954,407.673657127963,396.784967093297
"MARF1",686.044138929371,746.252687413301,391.186854817641,389.995870698164
"TMEM161B",283.423640407115,229.919401931915,851.318519296628,848.637049391557
"ENPP1",1044.95912280941,1165.36291150633,0.749400105014637,0.754344043903606
"TRMT13",303.289783426305,373.12634370665,764.38810711493,770.939612869485
"RPS6KB1",496.653575479757,568.886291637252,566.546479391066,578.581881674066
"ARMT1",667.502405444793,606.987221100255,469.124465739163,466.938963176332
"RABIF",580.091376160356,654.284926640535,487.859468364529,487.30625236173
"AP3S2",672.800043583244,742.311211951611,394.184455237699,399.802343268911
"SAMD9",757.562253798456,1257.3306722791,96.6726135468882,97.3103816635652
"UCP2",474.138613391341,441.445251709276,641.48648989253,651.753253932716
"PRDM15",549.629956864264,537.354487943732,556.804278025876,565.003688883801
"XRCC1",543.007909191201,550.492739482699,556.054877920861,558.968936532572
"NPM3",411.891365264545,398.089021630687,696.192697558598,702.294304874257
"TAZ",623.796890802575,572.827767098942,497.601669729719,510.690917722741
"STRN3",625.121300337188,558.375690406079,504.346270674851,516.72567007397
"ACD",357.590574345425,300.865960242334,777.877309005194,767.922236693871
"NDUFC1",468.840975252891,472.977055402796,627.247887897252,634.403340922933
"RWDD4",309.911831099368,478.232356018383,691.69629692851,723.415938103558
"C12orf43",552.27877593349,503.195033942419,570.293479916139,576.318849542355
"LSM1",690.017367533209,518.960935789179,481.114867419397,511.445261766645
"SHFL",986.685103286451,1139.0864084284,36.7206051457172,37.7172021951803
"BTN3A3",879.407930982823,947.267935959489,185.85122604363,187.077322888094
"PDGFRL",1021.11975118638,1023.4697948855,78.6870110265369,76.1887484342642
"ADAMTS13",407.918136660707,374.440168860547,708.932499343847,704.557337005968
"LINC01278",791.996901698386,796.178043261374,304.256442635943,301.737617561442
"GADD45B",1116.47723767849,989.310340884182,46.4628065109075,40.7345783707947
"ARHGAP39",361.563802949263,370.498693398857,728.416902074228,732.468066630401
"ZNF226",484.733889668243,457.211153556036,627.247887897252,623.088180264379
"DMXL2",423.811051076059,496.625908172936,632.493688632354,638.929405186354
"KIF21B",3.97322860383806,10.5106012311732,1090.3771527963,1086.25542322119
"COX10",581.415785694969,525.530061558662,549.310276975729,534.829927127657
"ZBTB43",580.091376160356,591.221319253495,511.090871619983,508.427885591031
"GZF1",480.760661064405,604.359570792462,552.307877395788,552.934184181343
"GALK1",732.398472640815,668.737003333398,398.680855867787,389.995870698164
"CENPI",210.581116003417,244.371478624778,869.304121816979,864.478274313533
"DENND4A",638.365395683314,708.151757950298,418.165258598168,423.187008629923
"FLYWCH2",713.856739156237,701.582632180814,388.189254397582,383.206774303032
"SEPTIN3",42.3811051076059,45.983880386383,1047.66134681046,1049.29256506992
"GALE",340.37325039546,336.339239397544,754.64590574974,753.589699859702
"GDAP2",492.680346875919,575.455417406735,557.55367813089,558.214592488668
"RNASEH2C",348.319707603136,237.802352855295,800.359312155633,797.341654406112
"ORC5",315.209469237819,367.871043091064,751.648305329681,749.063635596281
"FRA10AC1",407.918136660707,490.056782403453,639.9876896825,644.964157537583
"ATXN3",512.546489895109,463.78027932552,602.517684431768,603.475235122885
"TMA16",376.132307830003,396.77519647679,701.438498293701,707.574713181583
"ST3GAL5",682.070910325533,713.407058565884,394.933855342714,391.504558785972
"FAM228B",299.316554822467,245.685303778675,822.841315306072,813.937223371991
"RSBN1",344.346478999298,474.290880556693,681.204695458305,681.172671644956
"C12orf29",381.429945968453,390.206070707307,703.686698608744,704.557337005968
"INSIG2",358.914983880038,324.514813012474,747.151904699594,749.063635596281
"PIGV",739.020520313878,744.938862259404,344.724048306733,350.769980415177
"SMAD6",550.954366398877,608.301046254152,510.341471514968,508.427885591031
"GSPT2",562.874052210391,551.806564636596,532.074074560393,531.058206908139
"PEX1",219.851982745706,262.765030779331,843.075118141467,851.654425567171
"DZIP1L",874.110292844372,768.587715029544,269.034637700255,265.529103454069
"RIPK2",776.103987283034,687.130555487951,356.714449986967,356.804732766406
"METTL7A",177.4708776381,164.228144237082,920.263328957975,914.264981211171
"DHX32",574.793738021905,714.720883719781,447.391862693739,439.028233551899
"FDX1",659.555948237117,685.816730334054,409.921857443007,419.415288410405
"PGGHG",891.327616794337,890.773454341933,194.094627198791,198.392483546648
"CCDC51",276.801592734051,245.685303778675,822.841315306072,829.024104250063
"PPFIBP2",850.270921221344,740.997386797714,290.017840640665,292.685489034599
"NUDT16L1",409.24254619532,417.796398939137,673.710694408159,672.874887162017
"NDUFAF2",508.573261291271,512.391810019696,577.787480966285,574.810161454548
"NCBP2AS2",279.450411803277,232.547052239708,828.087116041174,830.53279233787
"ETAA1",287.396869010953,348.163665782614,768.884507745018,765.65920456216
"PDRG1",484.733889668243,425.679349862517,629.496088212295,628.368588571704
"NEU3",425.135460610672,370.498693398857,687.199896298422,684.944391864474
"SCML2",49.0031527806694,49.9253558480729,1031.92394460516,1036.46871632355
"ELMOD3",788.023673094548,804.060994184754,288.519040430635,286.65073668337
"ZNF426",536.385861518138,595.162794715185,517.0860724601,518.234358161777
"KCNC4",1044.95912280941,894.714929803623,112.410015752196,113.905950629445
"PANK1",272.828364130213,282.472408087781,805.605112890735,804.885094845148
"PHLPP1",660.88035777173,612.242521715842,442.895462063651,449.589050166549
"HSPA4L",214.554344607255,299.552135088438,825.83891572613,825.252384030545
"MDGA1",942.979588644232,1058.9430740407,79.4364111315516,83.7321888733003
"MAGEA3",0,0,1059.6517484907,1105.11402431878
"MINDY2",874.110292844372,825.0821966471,231.564632449523,233.846653610118
"SLC38A9",425.135460610672,437.503776247586,647.481690732647,654.016286064426
"CLUAP1",758.886663333069,781.72596656851,311.750443686089,310.789746088286
"ZNF212",384.078765037679,383.636944937824,699.939698083671,694.750864435221
"CYP27A1",1076.74495164011,1049.74629796343,18.7350026253659,16.5955689658793
"NLGN4Y",997.280379563352,1164.04908635244,0,0
"UTP15",384.078765037679,482.173831480073,644.484090312588,649.490221801005
"SMYD4",409.24254619532,465.094104479416,642.235889997544,643.455469449776
"SKA3",137.738591599719,164.228144237082,936.000731163282,921.808421650207
"ALKBH7",638.365395683314,625.380773254808,447.391862693739,447.326018034838
"C1GALT1C1",609.228385921835,853.986350032826,346.222848516762,348.506948283466
"ABCE1",454.272470372151,688.444380641848,514.088472040041,500.884445151994
"FANCL",324.480335980108,395.461371322893,722.42170123411,715.118153620619
"TRIM66",742.993748917717,685.816730334054,364.957851142128,362.085141073731
"ST6GAL1",582.740195229582,561.003340713872,507.34387109491,504.656165371512
"TRIM62",933.708721901943,896.028754957519,164.86802310322,160.675281351468
"SYT7",54.3007909191201,68.3189080026261,1018.43474271489,1013.83839500645
"YDJC",438.379555956799,400.71667193848,661.720292727925,654.016286064426
"ZNF254",301.965373891692,291.669184165058,783.872509845311,776.974365220714
"DSEL",847.622102152119,952.523236575076,179.106625098498,175.007818185637
"WDR77",448.9748322337,445.386727170966,617.505686532061,641.192437318065
"SETD6",176.146468103487,228.605576778018,879.04632318217,869.004338576954
"BCAT2",519.168537568173,541.295963405422,549.310276975729,542.373367566693
"MX2",814.511863786802,1337.4740066668,0,0
"PPM1K",588.037833368032,600.418095330772,479.616067209368,482.780188098308
"STXBP4",325.804745514721,404.65814740017,707.433699133818,712.855121488908
"ARHGEF6",852.91974029057,907.853181342589,194.844027303806,194.62076332713
"SLCO4A1",194.688201588065,219.408800700742,865.557121291906,870.513026664761
"DEDD2",676.773272187082,638.519024793775,420.413458913212,414.13488010308
"AASS",1005.22683677103,976.172089345215,83.1834116566248,85.2408769611075
"NEIL2",490.031527806694,387.578420399514,639.9876896825,632.140308791222
"AMOT",385.403174572292,365.24339278327,699.939698083671,697.768240610836
"RPS6KA6",176.146468103487,203.642898853982,879.795723287184,888.617283718448
"COX10-AS1",266.20631645715,292.983009318954,795.11351142053,793.569934186594
"GEM",447.650422699088,420.42404924693,639.238289577486,639.683749230258
"RAB28",557.576414071941,559.689515559975,511.090871619983,516.72567007397
"ABHD13",329.777974118559,449.328202632656,682.703495668335,681.92701568886
"TIMM10",256.935449714861,273.275632010504,810.850913625838,802.622062713437
"TRMT11",427.784279679897,408.59962286186,649.729891047691,656.279318196137
"TXNRD3",690.017367533209,695.013506411331,380.695253347436,376.417677907899
"ACCS",826.431549598316,658.226402102225,327.487845891397,329.648347185876
"DENND6A",229.122849487995,256.195905009848,828.087116041174,828.26976020616
"ARNTL",511.222080360497,505.822684250213,565.047679181037,558.968936532572
"ZHX2",1029.06620839406,930.188208958833,89.9280126017565,91.2756293123363
"ERMARD",611.877204991061,610.928696561945,456.384663953914,460.904210825103
"POLR3F",455.596879906764,441.445251709276,619.753886847105,623.088180264379
"POMGNT2",483.40948013363,550.492739482699,549.310276975729,554.44287226915
"TMEM39B",480.760661064405,486.115306941763,592.026082961563,578.581881674066
"SNPH",921.789036090429,808.002469646444,204.586228668996,202.91854781007
"ESCO2",79.4645720767611,57.8083067714529,997.451539774482,1002.52323434789
"GATA2-AS1",666.177995910181,580.710718022322,438.399061433563,451.097738254356
"MOSPD3",356.266164810812,381.00929463003,701.438498293701,696.259552523028
"TMEM41A",705.910281948561,692.385856103538,367.206051457172,368.874237468863
"AFMID",486.058299202856,403.344322246273,625.749087687222,618.562116000957
"IRAK4",757.562253798456,800.119518723064,286.270840115591,289.668112858985
"MTPAP",446.326013164475,425.679349862517,633.992488842383,627.6142445278
"FNDC4",414.540184333771,495.312083019039,611.510485691944,611.773019605825
"ETV1",479.436251529792,526.843886712559,565.797079286051,560.477624620379
"ATG16L2",686.044138929371,575.455417406735,433.902660803475,436.765201420188
"FLI1",929.735493298105,1103.61312927319,50.2098070359807,48.2780188098308
"ZNRF1",456.921289441377,444.07290201707,616.006886322032,614.790395781439
"NUDT19",476.787432460567,554.434214944389,546.312676555671,553.688528225247
"BIN3",731.074063106202,659.540227256121,366.456651352158,373.400301732285
"ARL5A",165.551191826586,198.387598238395,879.795723287184,886.354251586737
"TBC1D8",793.321311232999,827.709846954893,253.297235494947,255.722630883322
"MBIP",631.743348010251,759.390938952267,367.955451562187,370.382925556671
"TAPT1",466.192156183665,436.18995109369,612.259885796959,614.790395781439
"SLC25A53",558.900823606553,500.567383634626,531.324674455378,538.601647347175
"EED",294.018916684016,279.844757779988,775.62910869015,779.237397352425
"PGGT1B",394.67404131458,487.429132095659,628.746688107281,617.807771957053
"CETN3",83.4378006805992,119.558089004596,959.232134418736,966.314720240519
"ZNF641",764.18430147152,789.60891749189,287.020240220606,287.405080727274
"DCP1B",719.154377294688,809.31629480034,297.511841690811,301.737617561442
"CASP8",931.059902832718,898.656405265313,147.631820687884,147.851432605107
"ENOX2",676.773272187082,580.710718022322,435.401461013504,432.239137156766
"CCDC77",203.959068330354,229.919401931915,843.075118141467,845.619673215942
"CCDC93",715.18114869085,688.444380641848,355.215649776938,363.593829161538
"RRAGC",741.669339383104,819.826896031513,279.52623917046,280.615984332141
"ARSD",748.291387056167,710.779408258091,331.23484641647,328.894003141972
"ZGRF1",88.7354388190499,91.9677607727659,962.229734838794,976.121192811266
"C17orf80",382.754355503066,323.200987858577,709.681899448862,703.048648918161
"DTX1",5.29763813845074,0,1049.16014702049,1063.62510190408
"PIK3CB",541.683499656588,626.694598408705,472.122066159222,476.745435747079
"COQ7",554.927595002715,475.604705710589,541.816275925583,544.636399698404
"DDX60",879.407930982823,1091.78870288812,71.1930099763906,71.6626841708426
"NDUFAF6",422.486641541447,421.737874400827,630.24548831731,637.420717098547
"ARHGAP26",622.472481267962,655.598751794431,418.914658703182,414.889224146983
"ANKDD1A",544.332318725814,579.396892868425,502.847470464822,485.043220230019
"CLGN",6.62204767306343,10.5106012311732,1044.6637463904,1049.29256506992
"TMEM135",581.415785694969,658.226402102225,433.15326069846,438.273889507995
"TRAPPC13",399.971679453031,524.216236404766,587.529682331476,598.949170859463
"SNRNP25",283.423640407115,233.860877393605,797.361711735574,795.832966318304
"DGUOK",259.584268784086,265.392681087125,801.108712260647,782.25477352804
"EOLA2",717.829967760076,675.306129102881,367.206051457172,345.489572107852
"GLE1",435.730736887574,421.737874400827,610.761085586929,637.420717098547
"EPB41L5",349.644117137749,298.238309934541,729.166302179242,727.187658323076
"B3GAT1",1.32440953461269,0,1047.66134681046,1054.57297337724
"TNFAIP8",859.541787963633,763.332414413957,237.55983328964,242.898782136961
"ACOT8",627.770119406413,700.268807026918,386.690454187553,387.732838566454
"STK32C",294.018916684016,210.212024623465,804.106312680706,793.569934186594
"C1orf112",78.1401625421484,94.5954110805592,964.477935153838,963.297344064905
"PGAP2",402.620498522256,404.65814740017,645.233490417603,647.227189669294
"RRP8",537.71027105275,537.354487943732,513.339071935027,509.936573678838
"GMPPB",544.332318725814,530.785362174249,515.587272250071,506.919197503223
"CCDC167",148.333867876621,179.994046083842,882.043923602228,887.108595630641
"MFAP2",429.10868921451,348.163665782614,630.994888422325,687.961768040089
"HCN3",230.447259022607,185.249346699429,838.578717511379,841.093608952521
"XPO5",218.527573211093,224.664101316328,824.340115516101,827.515416162256
"DTNB",304.614192960918,261.451205625435,757.643506169798,769.430924781678
"MAGOHB",311.236240633981,277.217107472194,753.147105539711,749.817979640184
"PCSK1N",9.2708667422888,14.4520766928632,1031.17454450014,1036.46871632355
"LRRC37B",774.779577748421,813.25777026203,248.051434759845,252.705254707708
"DQX1",0,2.62765030779331,1043.16494618038,1040.99478058698
"PRTG",283.423640407115,325.828638166371,736.660303229389,739.257163025534
"PUS7L",275.477183199439,338.966889705337,735.161503019359,735.485442806016
"SLAIN1",3.97322860383806,0,1044.6637463904,1035.71437227965
"TPRN",490.031527806694,501.881208788523,551.558477290773,540.864679478886
"GFRA1",868.812654705922,918.363782573763,147.631820687884,149.360120692914
"FAM210A",356.266164810812,407.285797707963,660.221492517896,659.296694371752
"LRRK1",962.845731663422,881.576678264656,116.906416382283,121.449391068481
"CYB561D1",780.077215886872,735.742086182127,284.772039905562,282.124672419949
"ACACB",527.114994775849,369.18486824496,591.276682856549,594.423106596042
"KCNAB2",642.338624287152,651.657276332741,397.931455762772,389.995870698164
"TRMT61B",317.858288307045,345.536015474821,707.433699133818,710.592089357197
"HPCAL4",0,0,1042.41554607536,1037.97740441136
"GSK3A",450.299241768313,487.429132095659,561.300678655963,580.844913805777
"CCN4",1025.09297979022,1053.68777342512,0,0
"DNAJC19",378.781126899228,298.238309934541,699.190297978657,702.294304874257
"FAM222B",613.201614525673,545.237438867112,461.630464689017,457.886834649489
"CARD9",431.757508283735,374.440168860547,633.992488842383,636.666373054644
"SERPINB1",891.327616794337,792.236567799684,194.094627198791,197.638139502745
"KBTBD11",25.163781157641,34.1594540013131,1008.6925413497,1007.04929861131
"SLC19A2",288.721278545565,262.765030779331,756.894106064784,764.904860518257
"ADGRB3",2.64881906922537,0,1035.67094513023,1034.20568419184
"ITPKC",799.943358906062,888.145804034139,195.59342740882,188.586010975902
"RFX1",517.84412803356,488.742957249556,529.825874245349,535.58427117156
"ZNF334",267.530725991762,270.647981702711,765.886907324959,767.922236693871
"KLHL2",451.623651302926,444.07290201707,592.775483066578,581.59925784968
"MGAT5B",193.363792053452,161.600493929289,859.561920451789,855.426145786689
"LIN7C",434.406327352961,374.440168860547,627.997288002266,631.385964747318
"CCHCR1",419.837822472221,362.615742475477,638.488889472471,645.718501581487
"CEP162",213.229935072642,237.802352855295,804.855712785721,809.411159108569
"GOLGA7",472.814203856729,399.402846784583,586.780282226461,604.983923210692
"MRPL48",346.995298068524,377.06781916834,671.462494093115,668.348822898595
"ELL",758.886663333069,818.513070877617,245.053834339786,241.390094049154
"RPL10P9",960.196912594197,1099.6716538115,0.749400105014637,3.01737617561442
"SMIM19",496.653575479757,453.269678094346,552.307877395788,561.231968664283
"PGAP3",782.726034956097,747.566512567197,266.037037280196,267.037791541877
"ZSCAN9",274.152773664826,254.882079855951,765.886907324959,767.167892649967
"TBPL1",274.152773664826,342.908365167027,715.677100288979,728.696346410884
"SAMHD1",622.472481267962,889.459629188036,275.029838540372,273.072543893105
"TATDN1",242.366944834121,278.530932626091,765.886907324959,773.202645001196
"RFX8",1105.88196140159,952.523236575076,0,0.754344043903606
"TMEM200A",1014.49770351332,1044.49099734784,0,0
"PPP1R9A",0,3.94147546168997,1024.42994355501,1030.43396397233
"ASB7",548.305547329652,572.827767098942,469.124465739163,466.938963176332
"ICAM5",1015.82211304793,969.602963575732,35.221804935688,36.2085141073731
"SHCBP1",300.64096435708,227.291751624122,765.137507219945,763.396172430449
"SLC7A2",64.8960671960216,64.3774325409362,960.730934628765,966.314720240519
"PHYH",679.422091256308,639.832849947672,368.704851667202,367.365549381056
"MTERF4",572.14491895268,457.211153556036,514.088472040041,511.445261766645
"AMPD3",847.622102152119,873.693727341276,167.865623523279,164.447001570986
"PALB2",503.275623152821,537.354487943732,505.84507088488,505.410509415416
"SNHG15",276.801592734051,277.217107472194,744.154304279535,753.589699859702
"ZSWIM7",346.995298068524,253.568254702055,726.918101864198,722.661594059655
"ACTR5",250.313402041798,227.291751624122,783.123109740296,789.043869923172
"AMZ1",627.770119406413,614.870172023635,400.179656077816,406.591439664044
"BVES",437.055146422186,415.168748631343,596.522483591651,600.45785894727
"B3GNTL1",425.135460610672,400.71667193848,613.009285901973,610.264331518017
"SLC25A20",509.897670825884,513.705635173593,514.088472040041,508.427885591031
"SGTB",568.171690348842,571.513941945045,455.6352638489,449.589050166549
"BDH1",121.845677184367,166.855794544875,876.048722762111,879.565155191605
"OSGEP",476.787432460567,475.604705710589,542.565676030598,549.162463961825
"POLB",182.768515776551,249.626779240365,806.35451299575,804.885094845148
"EMC2",517.84412803356,601.731920484669,459.382264373973,462.412898912911
"FAH",762.859891936907,649.029626024948,314.748044106148,314.561466307804
"IGF2BP1",948.277226782683,850.044874571136,121.402817012371,121.449391068481
"WHAMM",905.896121675077,777.78449110682,177.607824888469,178.779538405155
"NOL3",482.085070599018,403.344322246273,580.785081386344,573.301473366741
"TFAP4",290.045688080178,335.025414243647,718.674700709037,694.750864435221
"RBM20",0,0,1013.18894197979,1025.153555665
"CDON",168.200010895811,191.818472468912,831.084716461233,847.12836130375
"PRDM8",709.883510552399,788.295092337994,278.776839065445,259.49435110284
"BBS2",615.850433594899,545.237438867112,431.654460488431,442.799953771417
"IL1R1",935.033131436556,1089.16105258033,5.24580073510246,6.03475235122885
"RBM38",203.959068330354,183.935521545532,834.831716986306,812.428535284184
"TXLNGY",921.789036090429,1112.80990535047,0,0
"SH3BGRL2",153.631506015072,194.446122776705,846.82211866654,839.584920864714
"ADCY7",466.192156183665,415.168748631343,577.787480966285,574.055817410644
"CHEK2",308.587421564756,286.413883549471,717.175900499008,720.398561927944
"POP1",254.286630645636,283.786233241678,745.653104489564,746.80060346457
"MPP2",113.899219976691,85.3986350032826,915.766928327887,914.264981211171
"PAX5",3.97322860383806,2.62765030779331,1013.18894197979,1008.55798669912
"CTNNA2",0,1.31382515389666,1006.44434103466,1019.87314735768
"DUSP8",243.691354368734,211.525849777362,780.125509320237,791.306902054883
"FGD4",570.820509418067,706.837932796401,373.201252297289,375.663333863996
"ANKRA2",721.803196363914,654.284926640535,322.242045156294,325.876626966358
"OTUD6B-AS1",296.667735753242,394.147546168997,666.966093463027,666.085790766884
"ZNF41",398.647269918418,457.211153556036,578.5368810713,587.634010200909
"SPRTN",376.132307830003,398.089021630687,620.50328695212,626.859900483897
"GSTM4",704.585872413949,733.114435874334,293.764841165738,288.159424771178
"HSPB11",385.403174572292,392.8337210151,623.500887372178,617.807771957053
"ALKBH2",237.069306695671,181.307871237739,800.359312155633,800.359030581726
"GAS2L3",324.480335980108,310.062736319611,687.949296403437,696.259552523028
"NOL9",406.593727126094,396.77519647679,611.510485691944,603.475235122885
"MTUS1",263.557497387924,344.222190320924,704.436098713759,705.311681049872
"STYX",643.663033821765,576.769242560632,399.430255972802,397.5393111372
"TAF1A",133.765362995881,140.579291466942,867.055921501935,875.039090928183
"KIAA0895",79.4645720767611,63.0636073870395,930.005530323165,943.684398923411
"KSR1",546.981137795039,578.083067714529,447.391862693739,443.55429781532
"THUMPD2",407.918136660707,353.4189663982,624.999687582208,629.122932615608
"FAM219B",643.663033821765,628.008423562602,373.201252297289,370.382925556671
"GPCPD1",731.074063106202,725.231484950954,280.275639275474,277.598608156527
"GPD1L",278.126002268664,273.275632010504,729.915702284257,732.468066630401
"OXLD1",343.022069464686,354.732791552097,657.973292202852,657.788006283944
"BCAM",982.711874682613,1009.01771819263,10.4916014702049,10.5608166146505
"MOSPD1",784.05044449071,892.08727949583,165.617423208235,170.481753922215
"SLC35F2",109.925991372853,106.419837465629,903.027126542638,892.389003937966
"PPOX",290.045688080178,253.568254702055,735.910903124374,731.713722586498
"PGBD5",6.62204767306343,9.19677607727659,998.950339984512,995.73413795276
"SMPD3",123.17008671898,84.084809849386,898.53072591255,904.458508640424
"PDSS2",543.007909191201,558.375690406079,454.13646363887,453.360770386067
"ST6GALNAC5",15.8929144153522,27.5903282318298,979.465937254131,985.927665382013
"SCAPER",423.811051076059,465.094104479416,559.801878445934,559.723280576476
"ABCD2",0,0,998.200939879497,1010.06667478693
"CDCA2",129.792134392043,141.893116620839,867.80532160695,868.249994533051
"ZNF274",769.48193960997,685.816730334054,276.528638750401,274.581231980913
"RPL26L1",451.623651302926,408.59962286186,577.038080861271,568.775409103319
"MIIP",366.861441087714,370.498693398857,630.24548831731,638.175061142451
"PRXL2C",731.074063106202,890.773454341933,191.846426883747,191.603387151516
"MCPH1",411.891365264545,467.72175478721,559.052478340919,566.512376971608
"SEC11C",225.149620884157,228.605576778018,773.380908375106,777.728709264618
"MRPL55",479.436251529792,474.290880556693,521.582473090188,529.549518820332
"CD82",909.869350278915,947.267935959489,73.4412102914345,73.9257163025534
"RORB",3.97322860383806,7.88295092337994,991.456338934365,1001.01454626009
"GPHN",376.132307830003,403.344322246273,612.259885796959,611.773019605825
"HAGHL",335.075612257009,257.509730163745,705.934898923788,703.802992962065
"ERVK13-1",651.609491029441,646.401975717155,351.468649251865,352.278668502984
"LIN52",284.748049941727,319.259512396887,698.440897873642,699.276928698643
"NLGN1",802.592177975287,892.08727949583,149.880021002927,155.394873044143
"NEK3",405.269317591482,374.440168860547,610.761085586929,608.75564343021
"EXOC6",315.209469237819,391.519895861204,645.982890522617,646.47284562539
"MAP3K13",358.914983880038,350.791316090407,645.233490417603,641.946781361969
"ZNF239",276.801592734051,249.626779240365,738.159103439418,731.713722586498
"DLG3",610.552795456448,592.535144407392,399.430255972802,393.013246873779
"PDGFD",835.702416340605,889.459629188036,133.393218692605,136.536271946553
"GMEB1",488.707118272081,454.583503248243,535.821075085466,515.971326030067
"GK5",643.663033821765,574.141592252839,388.938654502597,387.732838566454
"SYTL2",1010.52447490948,821.14072118541,80.1858112365662,82.2235007854931
"TTC23",875.434702378985,771.215365337337,170.863223943337,176.516506273444
"RAD51",141.711820203557,141.893116620839,853.566719611672,855.426145786689
"ZNF720",384.078765037679,388.89224555341,613.758686006988,605.738267254596
"B3GNT2",386.727584106904,484.801481787866,561.300678655963,558.968936532572
"AMER1",401.296088987644,433.562300785897,578.5368810713,575.564505498451
"NRDE2",588.037833368032,557.061865252182,421.912259123241,420.169632454309
"LONRF1",618.499252664124,606.987221100255,379.945853242421,380.943742171321
"ZRANB3",185.417334845776,240.430003163088,778.626709110208,781.500429484136
"TWF2",656.907129167892,547.865089174906,384.442253872509,396.030623049393
"JPH3",17.2173239499649,13.1382515389666,975.718936729058,978.384224942977
"DIS3L",380.105536433841,386.264595245617,607.014085061856,610.264331518017
"GATA4",0,0,993.704539249409,989.699385601531
"ITGAE",463.54333711444,408.59962286186,551.558477290773,558.968936532572
"MAP1LC3A",692.666186602435,681.875254872365,299.760042005855,307.772369912671
"UNKL",626.4457098718,606.987221100255,372.451852192275,375.663333863996
"NEURL1B",199.985839726516,190.504647315015,794.364111315516,796.587310362208
"CCDC138",42.3811051076059,48.6115306941763,941.246531898385,948.964807230736
"NTAQ1",256.935449714861,202.329073700085,759.891706484842,760.378796254835
"ZNF75A",454.272470372151,488.742957249556,517.835472565114,518.234358161777
"VCAN",266.20631645715,304.807435704024,702.187898398715,703.048648918161
"PHKG2",592.01106197187,617.497822331428,382.194053557465,383.961118346936
"GTF2H5",378.781126899228,416.48257378524,589.028482541505,590.651386376524
"CCNQ",638.365395683314,571.513941945045,385.941054082538,378.68071003961
"DIO2",968.143369801873,965.661488114042,19.4844027303806,20.3672891853974
"MANEA",385.403174572292,407.285797707963,588.27908243649,592.160074464331
"BST1",924.437855159655,965.661488114042,41.2170057758051,41.4889224146983
"ESCO1",279.450411803277,337.653064551441,672.961294303144,681.92701568886
"TMEM65",270.179545060988,341.594540013131,678.207095038247,681.172671644956
"SHMT1",323.155926445495,306.121260857921,667.715493568042,672.874887162017
"APOOL",433.081917818348,420.42404924693,557.55367813089,557.460248444765
"ZNF264",463.54333711444,530.785362174249,487.859468364529,485.043220230019
"ZNF107",101.979534165177,101.164536850043,883.542723812257,880.319499235508
"B4GALNT1",218.527573211093,198.387598238395,771.132708060062,778.483053308521
"SOBP",87.4110292844372,115.616613542906,883.542723812257,879.565155191605
"HECW1",944.303998178845,1009.01771819263,5.9952008401171,6.03475235122885
"SLC22A15",911.193759813528,888.145804034139,83.1834116566248,81.4691567415895
"EPHB3",631.743348010251,617.497822331428,355.215649776938,357.559076810309
"MIR34AHG",998.604789097965,861.869300956206,50.2098070359807,51.2953949854452
"CAMK4",180.119696707325,136.637816005252,824.340115516101,820.726319767123
"TMEM117",574.793738021905,755.449463490577,313.998644001133,316.824498439515
"MDC1",288.721278545565,261.451205625435,698.440897873642,712.100777445004
"PTCHD4",686.044138929371,743.625037105507,260.041836440079,269.300823673587
"USP30",532.4126329143,559.689515559975,433.15326069846,433.747825244574
"SLC45A4",447.650422699088,387.578420399514,561.300678655963,561.986312708187
"ZNF319",675.44886265247,633.263724178188,323.740845366323,324.367938878551
"HERC2P9",495.329165945144,518.960935789179,486.3606681545,454.869458473874
"LRRC28",541.683499656588,500.567383634626,458.632864268958,453.360770386067
"EFCAB2",320.50710737627,365.24339278327,627.247887897252,640.438093274162
"GANC",654.258310098667,557.061865252182,373.201252297289,368.874237468863
"TCEAL1",793.321311232999,759.390938952267,201.588628248937,198.392483546648
"ZNF408",663.529176840955,710.779408258091,292.266040955709,285.142048595563
"EPSTI1",886.029978655887,1065.51219981019,0,0
"ATP6V1E2",101.979534165177,109.047487773422,866.306521396921,873.530402840376
"LINC01184",452.948060837538,553.120389790492,461.630464689017,482.780188098308
"HAUS5",235.744897161058,223.350276162432,745.653104489564,743.783227288956
"STK17A",727.100834502364,670.050828487295,282.523839590518,268.546479629684
"C19orf47",435.730736887574,398.089021630687,552.307877395788,561.986312708187
"TMEM255B",852.91974029057,793.55039295358,151.378821212957,150.114464736818
"OTUD6B",245.015763903347,253.568254702055,721.672301129096,726.433314279173
"B3GLCT",528.439404310462,599.104270176875,406.924257022948,411.871847971369
