"","C_1","C_2","S_1","S_2"
"LHX2",1.30262411597649,7.77346046461265,0.760909268190979,0.765536850572128
"LINC01561",1.30262411597649,7.77346046461265,0.760909268190979,0.765536850572128
"GDPD4",0,9.06903720871476,0.760909268190979,0.765536850572128
"RPS20P14",2.60524823195297,2.59115348820422,2.28272780457294,3.06214740228851
"FAM83F",1.30262411597649,0,4.56545560914587,4.59322110343277
"SLCO2B1",1.30262411597649,0,4.56545560914587,4.59322110343277
"ATP4B",1.30262411597649,0,4.56545560914587,4.59322110343277
"NAP1L2",1.30262411597649,0,4.56545560914587,4.59322110343277
"ERAS",1.30262411597649,0,4.56545560914587,4.59322110343277
"RAB5C-AS1",1.30262411597649,0,4.56545560914587,4.59322110343277
"BMS1P7",1.30262411597649,0,5.32636487733685,3.82768425286064
"MASP2",0,1.29557674410211,4.56545560914587,4.59322110343277
"PRSS42P",0,1.29557674410211,4.56545560914587,4.59322110343277
"RHOG2P",0,1.29557674410211,4.56545560914587,4.59322110343277
"HSD11B1",10.4209929278119,0,0,0
"RGS7BP",10.4209929278119,0,0,0
"VN2R19P",10.4209929278119,0,0,0
"MALL",9.1183688118354,1.29557674410211,0,0
"MYL4",9.1183688118354,1.29557674410211,0,0
"FRMPD2B",7.81574469585891,2.59115348820422,0,0
"OR2C1",7.81574469585891,2.59115348820422,0,0
"LINC00114",7.81574469585891,2.59115348820422,0,0
"LINC01920",7.81574469585891,2.59115348820422,0,0
"TICAM2",7.81574469585891,2.59115348820422,0,0
"LINC01340",7.81574469585891,2.59115348820422,0,0
"LINC02752",7.81574469585891,2.59115348820422,0,0
"ATP6V0A4",6.51312057988243,3.88673023230632,0,0
"CCKBR",6.51312057988243,3.88673023230632,0,0
"TPD52L1",6.51312057988243,3.88673023230632,0,0
"LINC02473",6.51312057988243,3.88673023230632,0,0
"CD52",5.21049646390594,5.18230697640843,0,0
"TDRD6",5.21049646390594,5.18230697640843,0,0
"LCK",5.21049646390594,5.18230697640843,0,0
"RIPK4",5.21049646390594,5.18230697640843,0,0
"C8orf86",5.21049646390594,5.18230697640843,0,0
"DEFB107B",5.21049646390594,5.18230697640843,0,0
"LINC01273",5.21049646390594,5.18230697640843,0,0
"LINC00229",5.21049646390594,5.18230697640843,0,0
"PCBP2P1",5.21049646390594,5.18230697640843,0,0
"ADAMTSL4-AS2",5.21049646390594,5.18230697640843,0,0
"LINC02226",5.21049646390594,5.18230697640843,0,0
"OR10A6",5.21049646390594,5.18230697640843,0,0
"FAM183A",3.90787234792946,6.47788372051054,0,0
"KRTAP1-1",3.90787234792946,6.47788372051054,0,0
"IFITM4P",3.90787234792946,6.47788372051054,0,0
"RHOXF1-AS1",3.90787234792946,6.47788372051054,0,0
"TBC1D3",3.90787234792946,6.47788372051054,0,0
"IL36G",2.60524823195297,7.77346046461265,0,0
"TMEM132D",2.60524823195297,7.77346046461265,0,0
"PAX8-AS1",2.60524823195297,7.77346046461265,0,0
"CAPN8",2.60524823195297,7.77346046461265,0,0
"SLC25A15P1",2.60524823195297,7.77346046461265,0,0
"LINC02006",1.30262411597649,9.06903720871476,0,0
"SREBF2-AS1",5.21049646390594,1.29557674410211,2.28272780457294,1.53107370114426
"FTLP12",3.90787234792946,2.59115348820422,2.28272780457294,1.53107370114426
"CFP",2.60524823195297,3.88673023230632,1.52181853638196,2.29661055171638
"STPG3-AS1",1.30262411597649,5.18230697640843,1.52181853638196,2.29661055171638
"ONECUT1",2.60524823195297,0,3.8045463409549,3.82768425286064
"TEX43",2.60524823195297,0,3.8045463409549,3.82768425286064
"MT1A",2.60524823195297,0,3.8045463409549,3.82768425286064
"LINC01864",1.30262411597649,1.29557674410211,3.8045463409549,3.82768425286064
"FAM9B",0,2.59115348820422,3.04363707276392,4.59322110343277
"SNORD3A",1.30262411597649,1.29557674410211,4.56545560914587,3.06214740228851
"ZNF22",0,2.59115348820422,3.8045463409549,3.82768425286064
"ASPG",0,2.59115348820422,3.8045463409549,3.82768425286064
"LINC01498",0,2.59115348820422,3.8045463409549,3.82768425286064
"LINC02698",0,2.59115348820422,3.8045463409549,3.82768425286064
"SGSM3",7.81574469585891,0,2.28272780457294,0
"GOLGA8Q",3.90787234792946,3.88673023230632,0.760909268190979,1.53107370114426
"MYO3B",5.21049646390594,2.59115348820422,2.28272780457294,0
"MT1M",2.60524823195297,5.18230697640843,0.760909268190979,1.53107370114426
"AOX3P",0,7.77346046461265,0.760909268190979,1.53107370114426
"RAB28P5",3.90787234792946,0,2.28272780457294,3.82768425286064
"GABARAP",3.90787234792946,0,3.04363707276392,3.06214740228851
"PRICKLE2-DT",3.90787234792946,0,3.04363707276392,3.06214740228851
"FBXL22",2.60524823195297,1.29557674410211,3.04363707276392,3.06214740228851
"LINC02052",2.60524823195297,1.29557674410211,3.04363707276392,3.06214740228851
"MTND5P1",2.60524823195297,1.29557674410211,3.04363707276392,3.06214740228851
"MFF-DT",2.60524823195297,1.29557674410211,3.04363707276392,3.06214740228851
"FTH1P2",2.60524823195297,1.29557674410211,3.8045463409549,2.29661055171638
"HNF1A",1.30262411597649,2.59115348820422,3.04363707276392,3.06214740228851
"CHCHD2P6",0,3.88673023230632,2.28272780457294,3.82768425286064
"OGFOD1P1",0,3.88673023230632,3.04363707276392,3.06214740228851
"MIR3685",0,0,3.04363707276392,6.88983165514915
"SPDYE16",0,0,3.8045463409549,6.12429480457702
"PDCL2",0,0,4.56545560914587,5.35875795400489
"CTNNA3",0,0,4.56545560914587,5.35875795400489
"LINC00347",0,0,4.56545560914587,5.35875795400489
"LINC01186",0,0,4.56545560914587,5.35875795400489
"GMCL2",0,0,4.56545560914587,5.35875795400489
"HNRNPKP3",0,0,4.56545560914587,5.35875795400489
"PUS3",0,0,5.32636487733685,4.59322110343277
"CIB4",0,0,5.32636487733685,4.59322110343277
"LINC01248",0,0,5.32636487733685,4.59322110343277
"PPIAP3",0,0,5.32636487733685,4.59322110343277
"EPB41L4A-DT",0,0,5.32636487733685,4.59322110343277
"NBEAP6",0,0,6.08727414552783,3.82768425286064
"SHLD2P1",9.1183688118354,0,0,0.765536850572128
"LINC01275",7.81574469585891,1.29557674410211,0.760909268190979,0
"SP140",5.21049646390594,3.88673023230632,0.760909268190979,0
"LINC02569",3.90787234792946,5.18230697640843,0,0.765536850572128
"HCG20",3.90787234792946,5.18230697640843,0.760909268190979,0
"CFHR1",3.90787234792946,5.18230697640843,0.760909268190979,0
"PEBP1P2",0,9.06903720871476,0,0.765536850572128
"PDE7A-DT",5.21049646390594,0,1.52181853638196,3.06214740228851
"FAM209B",5.21049646390594,0,2.28272780457294,2.29661055171638
"ATP6V1G2-DDX39B",5.21049646390594,0,3.04363707276392,1.53107370114426
"ODF3L1",3.90787234792946,1.29557674410211,2.28272780457294,2.29661055171638
"NRADDP",3.90787234792946,1.29557674410211,2.28272780457294,2.29661055171638
"LGR4-AS1",3.90787234792946,1.29557674410211,2.28272780457294,2.29661055171638
"UVRAG-DT",3.90787234792946,1.29557674410211,2.28272780457294,2.29661055171638
"EIF4BP7",2.60524823195297,2.59115348820422,1.52181853638196,3.06214740228851
"ST3GAL3",1.30262411597649,3.88673023230632,0.760909268190979,3.82768425286064
"POU2F3",2.60524823195297,2.59115348820422,2.28272780457294,2.29661055171638
"CPSF4L",2.60524823195297,2.59115348820422,2.28272780457294,2.29661055171638
"LINC01979",2.60524823195297,2.59115348820422,2.28272780457294,2.29661055171638
"SLC35F1",2.60524823195297,2.59115348820422,3.04363707276392,1.53107370114426
"OPN1SW",0,5.18230697640843,2.28272780457294,2.29661055171638
"GNAQP1",1.30262411597649,0,3.04363707276392,5.35875795400489
"CERS6-AS1",1.30262411597649,0,4.56545560914587,3.82768425286064
"BCDIN3D-AS1",1.30262411597649,0,4.56545560914587,3.82768425286064
"CRYBA4",0,1.29557674410211,3.8045463409549,4.59322110343277
"NR5A2",6.51312057988243,0,1.52181853638196,1.53107370114426
"SMAD5-AS1",5.21049646390594,1.29557674410211,1.52181853638196,1.53107370114426
"WFDC21P",3.90787234792946,2.59115348820422,1.52181853638196,1.53107370114426
"LINC02809",3.90787234792946,2.59115348820422,1.52181853638196,1.53107370114426
"PLA2G1B",2.60524823195297,3.88673023230632,1.52181853638196,1.53107370114426
"LINC01450",2.60524823195297,3.88673023230632,1.52181853638196,1.53107370114426
"LINC01762",2.60524823195297,3.88673023230632,1.52181853638196,1.53107370114426
"LINC02453",2.60524823195297,3.88673023230632,1.52181853638196,1.53107370114426
"LINC00222",1.30262411597649,5.18230697640843,1.52181853638196,1.53107370114426
"DEFB124",0,6.47788372051054,0.760909268190979,2.29661055171638
"TMEM190",1.30262411597649,5.18230697640843,2.28272780457294,0.765536850572128
"ANAPC1P1",2.60524823195297,0,1.52181853638196,5.35875795400489
"ASB16",1.30262411597649,1.29557674410211,3.04363707276392,3.82768425286064
"CRIP1",1.30262411597649,1.29557674410211,3.04363707276392,3.82768425286064
"RAB40A",0,2.59115348820422,2.28272780457294,4.59322110343277
"GPR83",0,2.59115348820422,3.04363707276392,3.82768425286064
"IGFLR1",0,2.59115348820422,3.04363707276392,3.82768425286064
"RASL10A",7.81574469585891,0,0.760909268190979,0.765536850572128
"RPL21P132",7.81574469585891,0,0.760909268190979,0.765536850572128
"CEACAMP5",5.21049646390594,2.59115348820422,0.760909268190979,0.765536850572128
"LINC02206",5.21049646390594,2.59115348820422,0.760909268190979,0.765536850572128
"GAPLINC",5.21049646390594,2.59115348820422,0.760909268190979,0.765536850572128
"CACNA1I",3.90787234792946,3.88673023230632,0.760909268190979,0.765536850572128
"OTOF",3.90787234792946,3.88673023230632,0.760909268190979,0.765536850572128
"LINC01807",2.60524823195297,5.18230697640843,0,1.53107370114426
"EFCAB8",2.60524823195297,5.18230697640843,0.760909268190979,0.765536850572128
"TAS2R6P",2.60524823195297,5.18230697640843,0.760909268190979,0.765536850572128
"MAN2A1-DT",1.30262411597649,6.47788372051054,0,1.53107370114426
"BTNL10",0,7.77346046461265,0.760909268190979,0.765536850572128
"FER1L6-AS2",0,7.77346046461265,0.760909268190979,0.765536850572128
"PKD1P1",2.60524823195297,1.29557674410211,0.760909268190979,4.59322110343277
"DDN-AS1",2.60524823195297,1.29557674410211,2.28272780457294,3.06214740228851
"HSPD1P4",1.30262411597649,2.59115348820422,1.52181853638196,3.82768425286064
"CCDC180",1.30262411597649,2.59115348820422,2.28272780457294,3.06214740228851
"COQ7-DT",1.30262411597649,2.59115348820422,2.28272780457294,3.06214740228851
"SPINK4",0,3.88673023230632,1.52181853638196,3.82768425286064
"SP7",0,3.88673023230632,2.28272780457294,3.06214740228851
"LINC01483",0,3.88673023230632,2.28272780457294,3.06214740228851
"HSP90AB2P",1.30262411597649,2.59115348820422,5.32636487733685,0
"SERTM1",0,0,3.04363707276392,6.12429480457702
"GPR45",0,0,3.8045463409549,5.35875795400489
"TRAF3IP3",0,0,4.56545560914587,4.59322110343277
"NKG7",0,0,4.56545560914587,4.59322110343277
"GABRA4",0,0,4.56545560914587,4.59322110343277
"RFPL2",0,0,4.56545560914587,4.59322110343277
"GPM6A",0,0,4.56545560914587,4.59322110343277
"SORCS3",0,0,4.56545560914587,4.59322110343277
"KLK2",0,0,4.56545560914587,4.59322110343277
"HOPX",0,0,4.56545560914587,4.59322110343277
"IGHM",0,0,4.56545560914587,4.59322110343277
"LINC01623",0,0,4.56545560914587,4.59322110343277
"LINC01698",0,0,4.56545560914587,4.59322110343277
"RHBDF1P1",0,0,4.56545560914587,4.59322110343277
"NEURL1-AS1",0,0,4.56545560914587,4.59322110343277
"NDUFC2-KCTD14",0,0,4.56545560914587,4.59322110343277
"RN7SL336P",0,0,4.56545560914587,4.59322110343277
"LINC02073",0,0,4.56545560914587,4.59322110343277
"ARHGAP19-SLIT1",0,0,4.56545560914587,4.59322110343277
"MTDHP1",0,0,4.56545560914587,4.59322110343277
"SLC25A1P3",0,0,5.32636487733685,3.82768425286064
"CDK5R2",0,0,6.08727414552783,3.06214740228851
"GJD3",0,0,7.60909268190979,1.53107370114426
"HAO2",9.1183688118354,0,0,0
"TAF9P3",9.1183688118354,0,0,0
"CA4",7.81574469585891,1.29557674410211,0,0
"NXPE1",6.51312057988243,2.59115348820422,0,0
"EHF",6.51312057988243,2.59115348820422,0,0
"DRD1",6.51312057988243,2.59115348820422,0,0
"VTA1P1",6.51312057988243,2.59115348820422,0,0
"HLA-U",6.51312057988243,2.59115348820422,0,0
"BAALC-AS2",6.51312057988243,2.59115348820422,0,0
"CRYZL2P-SEC16B",6.51312057988243,2.59115348820422,0,0
"OR2S2",6.51312057988243,2.59115348820422,0,0
"TSKS",5.21049646390594,3.88673023230632,0,0
"MYBPH",5.21049646390594,3.88673023230632,0,0
"REN",5.21049646390594,3.88673023230632,0,0
"LINC01115",5.21049646390594,3.88673023230632,0,0
"PGAM1P5",5.21049646390594,3.88673023230632,0,0
"MIR381HG",5.21049646390594,3.88673023230632,0,0
"LINC01893",5.21049646390594,3.88673023230632,0,0
"MIR4423",5.21049646390594,3.88673023230632,0,0
"IRX1",3.90787234792946,5.18230697640843,0,0
"LINC02716",3.90787234792946,5.18230697640843,0,0
"PGM5P4-AS1",3.90787234792946,5.18230697640843,0,0
"CSPG4BP",3.90787234792946,5.18230697640843,0,0
"LINC01731",3.90787234792946,5.18230697640843,0,0
"DOK5",2.60524823195297,6.47788372051054,0,0
"NXF3",2.60524823195297,6.47788372051054,0,0
"LINC02873",2.60524823195297,6.47788372051054,0,0
"ZNF812P",2.60524823195297,6.47788372051054,0,0
"MUC20P1",2.60524823195297,6.47788372051054,0,0
"TBC1D8B",1.30262411597649,7.77346046461265,0,0
"MIR154",1.30262411597649,7.77346046461265,0,0
"CASKP1",1.30262411597649,7.77346046461265,0,0
"KRTAP5-7",1.30262411597649,7.77346046461265,0,0
"LINC02199",0,9.06903720871476,0,0
"RN7SKP272",0,9.06903720871476,0,0
"H4C11",3.90787234792946,1.29557674410211,0.760909268190979,3.06214740228851
"YWHAEP1",3.90787234792946,1.29557674410211,1.52181853638196,2.29661055171638
"LINC01229",2.60524823195297,2.59115348820422,1.52181853638196,2.29661055171638
"HDAC4-AS1",2.60524823195297,2.59115348820422,2.28272780457294,1.53107370114426
"SRSF6P2",2.60524823195297,2.59115348820422,3.04363707276392,0.765536850572128
"LINC01476",0,5.18230697640843,1.52181853638196,2.29661055171638
"ZNF890P",1.30262411597649,0,2.28272780457294,5.35875795400489
"NPM1P39",1.30262411597649,0,2.28272780457294,5.35875795400489
"BEST2",1.30262411597649,0,3.8045463409549,3.82768425286064
"HMGB1P1",1.30262411597649,0,3.8045463409549,3.82768425286064
"PART1",1.30262411597649,0,3.8045463409549,3.82768425286064
"RPL21P3",1.30262411597649,0,3.8045463409549,3.82768425286064
"LINC02150",1.30262411597649,0,3.8045463409549,3.82768425286064
"NANOGNBP3",1.30262411597649,0,3.8045463409549,3.82768425286064
"ARHGAP15",0,1.29557674410211,3.8045463409549,3.82768425286064
"GBA3",3.90787234792946,2.59115348820422,0.760909268190979,1.53107370114426
"ENPP7P6",5.21049646390594,1.29557674410211,2.28272780457294,0
"GOLGA8O",2.60524823195297,3.88673023230632,0.760909268190979,1.53107370114426
"SULT2B1",2.60524823195297,3.88673023230632,1.52181853638196,0.765536850572128
"LBP",2.60524823195297,0,3.04363707276392,3.06214740228851
"C5AR2",2.60524823195297,0,3.04363707276392,3.06214740228851
"SLC6A20",2.60524823195297,0,3.04363707276392,3.06214740228851
"MRPS9-AS2",2.60524823195297,0,3.04363707276392,3.06214740228851
"LINC01982",1.30262411597649,1.29557674410211,2.28272780457294,3.82768425286064
"TRMT112P6",1.30262411597649,1.29557674410211,2.28272780457294,3.82768425286064
"NPSR1-AS1",2.60524823195297,0,3.8045463409549,2.29661055171638
"CD5",1.30262411597649,1.29557674410211,3.04363707276392,3.06214740228851
"NXPE4",1.30262411597649,1.29557674410211,3.04363707276392,3.06214740228851
"CNDP1",1.30262411597649,1.29557674410211,3.04363707276392,3.06214740228851
"VN1R20P",1.30262411597649,1.29557674410211,3.04363707276392,3.06214740228851
"C7orf61",0,2.59115348820422,2.28272780457294,3.82768425286064
"SPCS2P4",0,2.59115348820422,2.28272780457294,3.82768425286064
"ANKUB1",1.30262411597649,1.29557674410211,3.8045463409549,2.29661055171638
"DNAH8",0,2.59115348820422,3.04363707276392,3.06214740228851
"CYP2C8",0,2.59115348820422,3.04363707276392,3.06214740228851
"SFTPC",0,2.59115348820422,3.04363707276392,3.06214740228851
"RSL24D1P11",0,2.59115348820422,3.04363707276392,3.06214740228851
"ZC3H11B",1.30262411597649,1.29557674410211,4.56545560914587,1.53107370114426
"CD80",0,2.59115348820422,3.8045463409549,2.29661055171638
"KCTD14",6.51312057988243,1.29557674410211,0,0.765536850572128
"IRAIN",6.51312057988243,1.29557674410211,0,0.765536850572128
"IRAG1-AS1",5.21049646390594,2.59115348820422,0,0.765536850572128
"SMG1P4",5.21049646390594,2.59115348820422,0,0.765536850572128
"RNU6-30P",5.21049646390594,2.59115348820422,0,0.765536850572128
"GAPDHP65",5.21049646390594,2.59115348820422,0,0.765536850572128
"GJB7",1.30262411597649,6.47788372051054,0,0.765536850572128
"CYP3A43",1.30262411597649,6.47788372051054,0.760909268190979,0
"IPO9-AS1",0,7.77346046461265,0.760909268190979,0
"SLC6A13",3.90787234792946,0,2.28272780457294,2.29661055171638
"DCT",3.90787234792946,0,2.28272780457294,2.29661055171638
"MCHR1",3.90787234792946,0,2.28272780457294,2.29661055171638
"LGALS4",3.90787234792946,0,2.28272780457294,2.29661055171638
"MSL3P1",3.90787234792946,0,2.28272780457294,2.29661055171638
"LINC01387",3.90787234792946,0,2.28272780457294,2.29661055171638
"RN7SL403P",3.90787234792946,0,3.04363707276392,1.53107370114426
"MALT1",2.60524823195297,1.29557674410211,2.28272780457294,2.29661055171638
"PCP4",2.60524823195297,1.29557674410211,2.28272780457294,2.29661055171638
"TEX46",2.60524823195297,1.29557674410211,2.28272780457294,2.29661055171638
"LINC02577",2.60524823195297,1.29557674410211,2.28272780457294,2.29661055171638
"LINC02777",2.60524823195297,1.29557674410211,2.28272780457294,2.29661055171638
"LINC02458",2.60524823195297,1.29557674410211,2.28272780457294,2.29661055171638
"FAM71E2",1.30262411597649,2.59115348820422,2.28272780457294,2.29661055171638
"THRB-AS1",1.30262411597649,2.59115348820422,2.28272780457294,2.29661055171638
"OBI1-AS1",1.30262411597649,2.59115348820422,2.28272780457294,2.29661055171638
"RANP1",1.30262411597649,2.59115348820422,2.28272780457294,2.29661055171638
"LINC02362",1.30262411597649,2.59115348820422,2.28272780457294,2.29661055171638
"CREB3L3",0,3.88673023230632,2.28272780457294,2.29661055171638
"GP5",0,3.88673023230632,2.28272780457294,2.29661055171638
"RN7SKP160",0,3.88673023230632,2.28272780457294,2.29661055171638
"C12orf71",0,3.88673023230632,2.28272780457294,2.29661055171638
"LYNX1-SLURP2",0,3.88673023230632,2.28272780457294,2.29661055171638
"SETP20",0,0,2.28272780457294,6.12429480457702
"ZIC5",0,0,3.8045463409549,4.59322110343277
"AZGP1",0,0,3.8045463409549,4.59322110343277
"TMEM150B",0,0,3.8045463409549,4.59322110343277
"H2AC21",0,0,3.8045463409549,4.59322110343277
"DYNLT3P2",0,0,3.8045463409549,4.59322110343277
"HNRNPA1P27",0,0,3.8045463409549,4.59322110343277
"TMEM147-AS1",0,0,3.8045463409549,4.59322110343277
"LINC02810",0,0,3.8045463409549,4.59322110343277
"LINC02328",0,0,3.8045463409549,4.59322110343277
"RS1",0,0,4.56545560914587,3.82768425286064
"ZG16B",0,0,4.56545560914587,3.82768425286064
"TMEM244",0,0,4.56545560914587,3.82768425286064
"LINC01284",0,0,4.56545560914587,3.82768425286064
"LINC01517",0,0,4.56545560914587,3.82768425286064
"H2BP2",0,0,4.56545560914587,3.82768425286064
"SNRPGP2",0,0,4.56545560914587,3.82768425286064
"H3C11",0,0,4.56545560914587,3.82768425286064
"RN7SL3",0,0,4.56545560914587,3.82768425286064
"MAGEB17",0,0,5.32636487733685,3.06214740228851
"IGHVII-33-1",0,0,5.32636487733685,3.06214740228851
"SNORD3B-1",0,0,5.32636487733685,3.06214740228851
"RNU6-322P",0,0,6.84818341371881,1.53107370114426
"RPL39P38",5.21049646390594,0,0.760909268190979,2.29661055171638
"FAM178B",5.21049646390594,0,1.52181853638196,1.53107370114426
"ENPP7P7",5.21049646390594,0,1.52181853638196,1.53107370114426
"STAB1",3.90787234792946,1.29557674410211,1.52181853638196,1.53107370114426
"ERG",3.90787234792946,1.29557674410211,1.52181853638196,1.53107370114426
"COL6A4P2",3.90787234792946,1.29557674410211,1.52181853638196,1.53107370114426
"RXFP4",2.60524823195297,2.59115348820422,0.760909268190979,2.29661055171638
"MT1XP1",3.90787234792946,1.29557674410211,2.28272780457294,0.765536850572128
"TM4SF20",2.60524823195297,2.59115348820422,1.52181853638196,1.53107370114426
"LINC02725",2.60524823195297,2.59115348820422,1.52181853638196,1.53107370114426
"ADGB",2.60524823195297,2.59115348820422,2.28272780457294,0.765536850572128
"NKX3-2",1.30262411597649,3.88673023230632,1.52181853638196,1.53107370114426
"GRPR",0,5.18230697640843,1.52181853638196,1.53107370114426
"LINC01508",0,5.18230697640843,1.52181853638196,1.53107370114426
"SMARCAL1-AS1",0,5.18230697640843,1.52181853638196,1.53107370114426
"CXorf58",1.30262411597649,0,3.04363707276392,3.82768425286064
"CDC42P4",1.30262411597649,0,3.04363707276392,3.82768425286064
"LIMD1-AS1",0,1.29557674410211,2.28272780457294,4.59322110343277
"ROPN1",1.30262411597649,0,3.8045463409549,3.06214740228851
"CMTM2",1.30262411597649,0,3.8045463409549,3.06214740228851
"STAU2-AS1",1.30262411597649,0,3.8045463409549,3.06214740228851
"CACNB4",0,1.29557674410211,3.8045463409549,3.06214740228851
"PFN1P3",0,1.29557674410211,3.8045463409549,3.06214740228851
"PFKP-DT",0,1.29557674410211,3.8045463409549,3.06214740228851
"COMMD4P1",0,1.29557674410211,4.56545560914587,2.29661055171638
"RXFP2",6.51312057988243,0,0.760909268190979,0.765536850572128
"TRGV8",6.51312057988243,0,0.760909268190979,0.765536850572128
"LINC02757",6.51312057988243,0,0.760909268190979,0.765536850572128
"LINC02188",6.51312057988243,0,0.760909268190979,0.765536850572128
"AIRE",5.21049646390594,1.29557674410211,0.760909268190979,0.765536850572128
"A2ML1",5.21049646390594,1.29557674410211,0.760909268190979,0.765536850572128
"C5orf67",5.21049646390594,1.29557674410211,0.760909268190979,0.765536850572128
"FTLP2",3.90787234792946,2.59115348820422,0,1.53107370114426
"RAB40AL",3.90787234792946,2.59115348820422,0.760909268190979,0.765536850572128
"FLVCR2",3.90787234792946,2.59115348820422,0.760909268190979,0.765536850572128
"FAM153CP",3.90787234792946,2.59115348820422,0.760909268190979,0.765536850572128
"SOX21-AS1",3.90787234792946,2.59115348820422,0.760909268190979,0.765536850572128
"CCDC24",3.90787234792946,2.59115348820422,1.52181853638196,0
"TGM4",2.60524823195297,3.88673023230632,0.760909268190979,0.765536850572128
"AGMO",2.60524823195297,3.88673023230632,0.760909268190979,0.765536850572128
"SEC61G-DT",2.60524823195297,3.88673023230632,0.760909268190979,0.765536850572128
"ADPGK-AS1",2.60524823195297,3.88673023230632,0.760909268190979,0.765536850572128
"UPK1B",1.30262411597649,5.18230697640843,0.760909268190979,0.765536850572128
"CACNG6",1.30262411597649,5.18230697640843,0.760909268190979,0.765536850572128
"USP50",1.30262411597649,5.18230697640843,0.760909268190979,0.765536850572128
"RPL23AP25",0,6.47788372051054,0,1.53107370114426
"CHIT1",0,6.47788372051054,0.760909268190979,0.765536850572128
"TWF1P1",2.60524823195297,0,0.760909268190979,4.59322110343277
"DUOXA1",2.60524823195297,0,2.28272780457294,3.06214740228851
"THBS3-AS1",2.60524823195297,0,2.28272780457294,3.06214740228851
"NACA4P",1.30262411597649,1.29557674410211,1.52181853638196,3.82768425286064
"LINC02804",1.30262411597649,1.29557674410211,2.28272780457294,3.06214740228851
"MEI4",1.30262411597649,1.29557674410211,3.04363707276392,2.29661055171638
"ZFP3-DT",0,2.59115348820422,2.28272780457294,3.06214740228851
"CDH7",0,2.59115348820422,3.04363707276392,2.29661055171638
"DGAT2L7P",0,2.59115348820422,3.04363707276392,2.29661055171638
"NKX6-1",7.81574469585891,0,0,0
"SERPINB11",7.81574469585891,0,0,0
"DLX2-DT",7.81574469585891,0,0,0
"ANXA8",7.81574469585891,0,0,0
"SERPINB12",6.51312057988243,1.29557674410211,0,0
"C2orf73",6.51312057988243,1.29557674410211,0,0
"AWAT1",6.51312057988243,1.29557674410211,0,0
"LINC02595",6.51312057988243,1.29557674410211,0,0
"RBMXP4",6.51312057988243,1.29557674410211,0,0
"MKRN9P",6.51312057988243,1.29557674410211,0,0
"LINC02126",6.51312057988243,1.29557674410211,0,0
"PF4V1",5.21049646390594,2.59115348820422,0,0
"SFTPB",5.21049646390594,2.59115348820422,0,0
"KRT38",5.21049646390594,2.59115348820422,0,0
"GLRA4",5.21049646390594,2.59115348820422,0,0
"ANG",5.21049646390594,2.59115348820422,0,0
"LINC01655",5.21049646390594,2.59115348820422,0,0
"PSG6",3.90787234792946,3.88673023230632,0,0
"GK4P",3.90787234792946,3.88673023230632,0,0
"IL6R-AS1",3.90787234792946,3.88673023230632,0,0
"KRTAP5-8",3.90787234792946,3.88673023230632,0,0
"SNHG27",3.90787234792946,3.88673023230632,0,0
"SST",2.60524823195297,5.18230697640843,0,0
"LIPJ",2.60524823195297,5.18230697640843,0,0
"LST1",2.60524823195297,5.18230697640843,0,0
"RPS15AP36",2.60524823195297,5.18230697640843,0,0
"IRF9",2.60524823195297,5.18230697640843,0,0
"XGY1",2.60524823195297,5.18230697640843,0,0
"ACER1",1.30262411597649,6.47788372051054,0,0
"RNU6-529P",1.30262411597649,6.47788372051054,0,0
"KRT8P14",1.30262411597649,6.47788372051054,0,0
"PSG3",1.30262411597649,6.47788372051054,0,0
"OR6J1",1.30262411597649,6.47788372051054,0,0
"TRAC",1.30262411597649,6.47788372051054,0,0
"CASQ1",0,7.77346046461265,0,0
"CDHR4",0,7.77346046461265,0,0
"EFCAB15P",3.90787234792946,0,1.52181853638196,2.29661055171638
"RPL35P5",2.60524823195297,1.29557674410211,0.760909268190979,3.06214740228851
"HNRNPA3P5",1.30262411597649,2.59115348820422,0.760909268190979,3.06214740228851
"SRGAP2-AS1",2.60524823195297,1.29557674410211,2.28272780457294,1.53107370114426
"EEF1B2P6",1.30262411597649,2.59115348820422,2.28272780457294,1.53107370114426
"CHORDC1P1",1.30262411597649,2.59115348820422,2.28272780457294,1.53107370114426
"SAXO1",0,3.88673023230632,2.28272780457294,1.53107370114426
"RSPH10B2",0,3.88673023230632,2.28272780457294,1.53107370114426
"CEACAM22P",0,3.88673023230632,2.28272780457294,1.53107370114426
"MIR497HG",0,0,0.760909268190979,6.88983165514915
"EFCAB3",0,0,2.28272780457294,5.35875795400489
"HOXD1",0,0,3.04363707276392,4.59322110343277
"THBS4-AS1",0,0,3.04363707276392,4.59322110343277
"MMP25-AS1",0,0,3.04363707276392,4.59322110343277
"BLNK",0,0,3.8045463409549,3.82768425286064
"MLNR",0,0,3.8045463409549,3.82768425286064
"PRSS54",0,0,3.8045463409549,3.82768425286064
"FGF8",0,0,3.8045463409549,3.82768425286064
"P2RX3",0,0,3.8045463409549,3.82768425286064
"RASAL1",0,0,3.8045463409549,3.82768425286064
"OBP2A",0,0,3.8045463409549,3.82768425286064
"ZNF831",0,0,3.8045463409549,3.82768425286064
"OPN5",0,0,3.8045463409549,3.82768425286064
"KDR",0,0,3.8045463409549,3.82768425286064
"OR4D1",0,0,3.8045463409549,3.82768425286064
"PLPPR1",0,0,3.8045463409549,3.82768425286064
