"","Fibroblast_1","Fibroblast_2","SH.SY5Y_1","SH.SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACSM5",0,2.58018575912219,0,0,0.645046439780549,-3.19372236718831,4.89273644366761,-0.652747680967316,0.513918957822139,NA
"ACTA1",3.90717274293693,2.58018575912219,6.1201213894002,6.14930166200652,4.68919538836646,0.919777639279942,1.58948279293626,0.578664735074502,0.562815415402615,0.621552572676898
"ACTA2",26.0478182862462,7.74055727736658,0.765015173675025,0,8.63834768432196,-5.46142896413655,1.87511057687727,-2.91259034612871,0.00358444493689376,0.00591625002995177
"ACTBP11",0,0,2.29504552102508,0,0.573761380256269,2.26703464320843,4.85684937700074,0.466770629936314,0.640663990937026,NA
"ACTBP15",1.30239091431231,1.2900928795611,0,0,0.648120948468352,-3.19996773994302,4.4627536392464,-0.717038850588083,0.473350124972245,NA
"ACTG1P17",3.90717274293693,0,4.59009104205015,5.3806389542557,3.4694756848107,1.35363623794519,1.99987402670143,0.676860752163409,0.498494307938014,0.561136487673596
"ACTG1P22",0,1.2900928795611,0,0,0.322523219890274,-2.19797152948353,4.99713882615333,-0.439846001071672,0.660048647867275,NA
"ACTG1P23",1.30239091431231,0,0,0,0.325597728578078,-2.20485352783589,4.9966445197704,-0.441266837997354,0.659019830780879,NA
"ACTG1P24",2.60478182862462,1.2900928795611,6.1201213894002,6.91796436975733,4.23324011683581,1.7439465218352,1.74295715588566,1.00056763641389,0.317035883039897,0.379566998276442
"ACTL7A",0,2.58018575912219,0,0,0.645046439780549,-3.19372236718831,4.89273644366761,-0.652747680967316,0.513918957822139,NA
"ACTL7B",0,0,1.53003034735005,1.53732541550163,0.76683894071292,2.68530718560855,4.09749681239826,0.65535308715392,0.512240448448636,NA
"ACTL8",0,0,9.18018208410031,9.22395249300977,4.60103364427752,5.27030271704456,2.14426246109255,2.45786269762854,0.0139766598428704,0.0215525323017351
"ACTN1",31024.2539698336,30023.0414931459,4121.13674058736,4126.18141520637,17323.6534046933,-2.88792751863838,0.0579395025694057,-49.8438438469321,0,0
