"","Fibroblast_1","Fibroblast_2","SH.SY5Y_1","SH.SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAM10",6821.92360916788,7277.41393360415,2132.0972890323,2117.66575985349,4587.27514791446,-1.73018720802031,0.0746506336285077,-23.1771268899128,7.746262001831e-119,1.14203571040883e-117
"ADAM19",5031.13610198846,5102.31733866414,911.89808702063,907.021995145961,2988.0933807048,-2.47797371664306,0.0832255336344753,-29.7742003977561,8.43196629114336e-195,2.10600758071734e-193
"ADAMTS10",1139.59205002327,1046.26532532405,497.259862888767,499.630760038029,795.686999568529,-1.13265313660288,0.135158216330614,-8.38020186528853,5.28370048279874e-17,1.82098963067885e-16
"ADAMTS15",277.409264748522,294.14117653993,33.6606676417011,33.8211591410358,159.758067017797,-3.08233791518905,0.306574228821125,-10.0541324919633,8.80938772409355e-24,3.7451474619776e-23
"ADAMTS5",362.064674178822,269.629411828269,42.8408497258014,43.0451116340456,179.395011841735,-2.87861965201451,0.29832261874344,-9.64935097492607,4.94678113555605e-22,1.99373827257437e-21
"ADAMTS6",834.832576074191,607.633746273277,87.2117297989529,88.3962113913437,404.518565884441,-3.03801420051653,0.217278071208077,-13.9821482380851,2.00347948814732e-44,1.29479054896096e-43
"ADAMTS7P4",170.613209774913,96.7569659670823,0,0,66.8425439354988,-9.88819850279149,1.5124509691401,-6.53786384124135,6.24036952773727e-11,1.68205738865402e-10
"ADAMTS8",20.838254628997,23.2216718320997,1.53003034735005,1.53732541550163,11.7818205559871,-3.84444332860678,1.19491152607639,-3.21734558978638,0.00129382649444029,0.00222886187053189
"ADAMTSL1",337.319246806889,377.997213711401,77.2665325411776,79.1722588983339,217.93881298945,-2.19304702158004,0.251222080690082,-8.72951539751586,2.5576613496407e-18,9.20324583946984e-18
"ADAMTSL4",337.319246806889,278.660061985197,16.8303338208506,15.3732541550163,162.045724191988,-4.25742347203413,0.351318792108425,-12.1184051854539,8.43852140431836e-34,4.51116926443006e-33
"ADAMTSL5",1166.94225922383,1211.39721390787,8.41516691042528,9.22395249300977,598.994648133784,-7.07518533589343,0.335003557246481,-21.1197319635857,5.23913533466833e-99,6.53314790925161e-98
"ADARB1",1065.35576790747,953.378637995651,564.581198172169,565.7357529046,787.262839244972,-0.836669738405207,0.136827254829015,-6.11478860297787,9.66850443943834e-10,2.46561380479611e-09
"ADCK1",372.483801493321,344.454798842813,220.324370018407,222.912185247736,290.043788900569,-0.693730261052312,0.209985442905526,-3.30370644485307,0.000954156874601329,0.00166021927653201
"ADCY3",2048.66090821326,2282.17430394358,1015.94015064043,1033.08267921709,1594.96451050359,-1.07975519061616,0.10528671263484,-10.255379464273,1.11935477042214e-24,4.86093618533614e-24
"ADCY4",434.998565380312,365.09628491579,0.765015173675025,0.768662707750814,200.407132044382,-9.02696837989166,1.05041777934712,-8.59369344024462,8.42175264895927e-18,2.98300410823617e-17
"ADCY6",2912.14608440233,2822.72322047968,1810.02590091511,1826.34259361594,2342.80944985326,-0.657250795939186,0.0872222729689712,-7.53535505974487,4.87007858188656e-14,1.50306041495114e-13
"ADD1",10640.5337699316,10698.7402502002,6174.43746673113,6158.52561449953,8418.0592753406,-0.790992542310022,0.0618813487424908,-12.7824063047108,2.05608257079647e-37,1.17775738220598e-36
"ADD3",3973.59467956686,4526.93591437989,1418.3381319935,1425.10066017001,2835.99234652756,-1.57995183435047,0.0916267984579625,-17.2433377673382,1.25572718803087e-66,1.09090898012871e-65
"ADGRD1",3219.51034018003,3333.60000078587,5.35510621572518,5.3806389542557,1640.96152153397,-9.25362968054236,0.398072394325835,-23.2460974748426,1.55788865682006e-119,2.30882905300453e-118
"ADGRE2",49.4908547438678,79.985758532788,3.82507586837513,1.53732541550163,33.7097536401331,-4.59290955979622,0.811799885831433,-5.6576868757406,1.53426721218423e-08,3.67531654890508e-08
"ADGRE3",614.728511555411,670.848297371771,231.799597623533,209.076256508222,431.613165764734,-1.54397409340204,0.18016426287053,-8.56981328484429,1.03652963410445e-17,3.66072349877936e-17
"ADGRE5",1204.71159573889,1145.60247705025,77.2665325411776,83.015572437088,627.649044441852,-3.87421238734997,0.173920956668911,-22.2757076637131,6.3565828257673e-110,8.69945227339499e-109
"ADGRG2",42.9789001723063,33.5424148685885,8.41516691042528,7.68662707750815,23.1557772572071,-2.2484700924202,0.751997399841759,-2.98999716341219,0.00278980037816115,0.00465578948832553
"ADGRG7",666.824148127903,623.11486082801,2.29504552102508,0.768662707750814,323.250679296172,-8.71612874722979,0.747633137431995,-11.6582964435851,2.0816558297113e-31,1.05694596746836e-30
"ADGRL4",136.751046002793,162.551702824698,0,0,74.8256872068727,-10.0512052561109,1.49699875671033,-6.71423754432406,1.89052117613623e-11,5.22941557907129e-11
"ADH1B",19.5358637146847,6.45046439780549,0,0,6.49658202812254,-6.52500671680811,2.00911127497828,-3.24770797818486,0.00116338605041013,0.00201129363601035
"ADH5",8238.92492393968,7477.37832993612,4246.59922907007,4259.16006364726,6055.51563664828,-0.885728888341931,0.0730421619449065,-12.1262687844592,7.6663587455771e-34,4.10225069108007e-33
"ADI1",3245.55815846628,2913.02972204896,2010.45987641797,1993.14240119786,2540.54753953277,-0.621260161625161,0.0905910641931552,-6.85785256149029,6.99033478806719e-12,1.96986636868315e-11
"ADIPOR2",3624.55391453116,3350.37120822017,2240.72944369415,2247.56975746338,2865.80608097722,-0.635980451377189,0.0846799370150416,-7.51040298086453,5.89456269406096e-14,1.81167667021229e-13
"ADM2",1456.07304220116,1540.37089819595,40.5458042047763,42.2764489262948,769.816548382046,-5.17715806473623,0.19139458375309,-27.0496581628196,3.85499155778835e-161,7.91695001420525e-160
"ADORA1",287.828392063021,295.431269419491,67.3213352834022,67.6423182820717,179.555828761996,-2.11158165647096,0.272125234493478,-7.75959517463112,8.52009071387398e-15,2.70426500998759e-14
"ADORA2B",291.735564805958,259.308668791781,72.6764414991274,73.0229572363274,174.185908083298,-1.91911874713538,0.276096434931437,-6.95090013607729,3.62962749121143e-12,1.03693176300647e-11
"ADPGK",2206.25020884505,2439.56563525003,1088.61659213956,1076.12779085114,1702.64005677145,-1.10177120031092,0.102291119566185,-10.7709369589806,4.72171353513066e-27,2.1773983893744e-26
"ADPRH",154.984518803165,171.582352981626,47.4309407678516,48.4257505883013,105.605890785236,-1.76848669730603,0.348588142388397,-5.07328414899318,3.91007955337769e-07,8.75066426862125e-07
"ADRA1B",22.1406455433093,27.091950470783,2.29504552102508,2.30598812325244,13.4584074145925,-3.41967076395262,1.06850665858903,-3.20042063983795,0.00137227154020947,0.00235778045917225
"ADRA1D",256.571010119525,211.57523224802,2.29504552102508,2.30598812325244,118.186819002956,-6.66879074163622,0.669867884486798,-9.9553820926127,2.38903377758269e-23,1.00384338640437e-22
"ADRB2",67.7243275442402,61.9244582189327,6.1201213894002,6.14930166200652,35.4795522036449,-3.40143185502005,0.660747767563208,-5.14785220926935,2.6348595376304e-07,5.94848523024256e-07
"ADSS1",459.743992752246,402.508978423062,169.833368555856,167.568470289678,299.91370250521,-1.35357236437876,0.211317293446562,-6.40540271126011,1.49972993277436e-10,3.95887677622625e-10
"AEN",3035.873221262,2571.15510896527,1699.86371590591,1697.2072587138,2251.02482621174,-0.722891153184917,0.100926312232161,-7.16256382698349,7.91819802904957e-13,2.32508083204319e-12
"AFAP1",2033.03221724152,1917.07801902779,867.527206947479,839.379676863889,1414.25428002017,-1.21047480332756,0.10680079898146,-11.3339489486187,8.90952440634664e-30,4.36960330688396e-29
"AFAP1L1",390.717274293693,322.523219890274,75.7365021938275,74.560282651829,215.884319757406,-2.24648277130781,0.257177498079871,-8.73514513548199,2.43343483195722e-18,8.76924616718892e-18
"AFF1",2488.86903725083,2439.56563525003,918.018208410031,914.708622223469,1690.29037578359,-1.42712859649018,0.098479737331254,-14.4915962934566,1.36923360875385e-47,9.29087639275888e-47
"AFF2",15.6286909717477,24.5117647116608,0,0,10.0351139208521,-7.15282347935466,1.81073502488249,-3.95023202239039,7.80754696170301e-05,0.000148925626232664
"AFF3",2358.62994581959,2461.49721420257,511.030136014917,501.936748161282,1458.27351104959,-2.25049188557267,0.107589854951149,-20.9173242829866,3.72432169252407e-97,4.57367170107222e-96
"AFF4",7428.83777523742,8108.2337480415,3864.09164223255,3876.36603518736,5819.38230017471,-1.00524410715279,0.0725029558001555,-13.8648706947012,1.03412287488107e-43,6.60283567931582e-43
"AGA",931.209503733302,924.996594645307,307.53609981736,312.077059346831,618.9548143857,-1.58291945417047,0.149631641210337,-10.5787749259888,3.73813787847519e-26,1.68449280254769e-25
"AGFG2",548.306574925483,464.433436641995,283.055614259759,281.330551036798,394.281544216009,-0.843421168657846,0.187516259794965,-4.4978561836721,6.86421024453848e-06,1.41775199797205e-05
"AGPAT2",1432.63000574354,1362.33808081652,646.437821755396,644.139349095183,1021.38631435266,-1.11479088272465,0.120296704586451,-9.26701098385874,1.91435321185544e-20,7.36596623247684e-20
"AGPAT3",5055.88152936039,4946.21610023725,2768.58991352992,2777.17836310369,3886.96647655781,-0.850836532933537,0.074438884883132,-11.4300010575029,2.96105217291333e-30,1.46962332275745e-29
"AGTRAP",825.715839674005,801.147678207441,485.784635283641,483.488843175262,649.034249085087,-0.747099760064868,0.144600562438304,-5.16664491110557,2.38333434081845e-07,5.39210742566412e-07
"AHCYL1",4783.68182826912,4684.32724568634,2681.37818373096,2688.78215171235,3709.54235234969,-0.818089161047483,0.0753770431075984,-10.8532933545786,1.92366635468919e-27,8.94375838161543e-27
"AHDC1",3591.99414167335,3657.41331355571,887.417601463029,897.029379945201,2258.46360915932,-2.0223958627891,0.0900783888546159,-22.4515101624785,1.23697353166168e-111,1.72202938211e-110
"AHNAK2",4683.39772786707,4195.38204433269,776.490401280151,771.737358581818,2606.75188301543,-2.5197129707344,0.0937283604206954,-26.8831435802865,3.45787990638717e-159,6.99150384881901e-158
"AHSA2P",1400.07023288573,1256.55046469251,627.312442413521,636.452722017674,980.096465502359,-1.07181937370915,0.125692328941385,-8.52732527701812,1.49770294807916e-17,5.25883540834743e-17
"AIFM2",1139.59205002327,1070.77709003571,142.292822303555,141.43393822615,623.523975147172,-2.96168478403305,0.1605186435077,-18.4507214820251,5.14535534725166e-76,5.06014564086406e-75
"AJAP1",346.435983207075,283.820433503441,56.6111228519519,57.6497030813111,186.129310660945,-2.46353201916448,0.278874327041146,-8.83384299050591,1.01139587140323e-18,3.69568577450785e-18
"AK5",976.793185734233,1042.39504668537,354.967040585212,350.510194734371,681.166366934796,-1.51712911664858,0.144509887827668,-10.4984450507483,8.78147004045344e-26,3.92485492544898e-25
"AKAP12",16799.5404037145,15839.7603752511,5011.61440274509,5005.5315528733,10664.111683646,-1.70412986229714,0.0629183722706598,-27.0847735056842,1.48824925366913e-161,3.07499091536697e-160
"AKAP13",2462.82121896458,2151.87492310791,820.861281353302,813.245144800362,1562.20064205654,-1.4976846134525,0.109503108912221,-13.6770967357015,1.39138014763692e-42,8.71356947915394e-42
"AKAP6",1484.72564231603,1557.14210563024,845.341766910903,838.611014156139,1181.45513225333,-0.853126383611748,0.11299672409388,-7.5500098826135,4.35225215630585e-14,1.34617830309049e-13
"AKIP1",1052.33185876435,967.569659670823,406.223057221438,405.85390969243,707.99462133726,-1.31455707620761,0.142332316272017,-9.23582999728126,2.56291202647455e-20,9.79930163386848e-20
"AKNA",1433.93239665785,1482.3167186157,288.410720475485,291.323166237559,873.99575049665,-2.33066933050852,0.132645015391336,-17.5707268277851,4.12849079156404e-69,3.72573260382166e-68
"AKNAD1",71.6315002871771,55.4739938211272,10.7102124314504,9.99261520076059,36.9520804351288,-2.61796631405952,0.6121711991603,-4.2765264319042,1.89832027141171e-05,3.79574658460755e-05
"AKR1A1",2354.72277307666,2194.44798813343,1257.68494552174,1262.91282883459,1767.4421338916,-0.851808809405031,0.0982867122072235,-8.66657140396673,4.45327477408293e-18,1.58929226230352e-17
"AKR1B1",9795.28206654289,9816.31672058039,6478.91350585379,6455.22941969134,8136.4354281671,-0.600522784402187,0.0622259714563545,-9.65067752816677,4.88320208957274e-22,1.96904806004994e-21
"AKR1B10",24.7454273719339,15.4811145547332,0,0,10.0566354816668,-7.15558591736198,1.81053672083474,-3.95219043890086,7.74390725487393e-05,0.000147761510860329
"AKR1C1",881.718648989435,866.942415065057,37.4857435100762,29.209182894531,453.838997614775,-4.71224878874251,0.227606978282414,-20.7034460204272,3.22468159079693e-95,3.87600793617092e-94
"AKR1C2",153.682127888853,118.688544919621,8.41516691042528,6.14930166200652,71.7337853452264,-4.22463024450591,0.522460037130269,-8.08603518789812,6.16383852178214e-16,2.04426153981542e-15
"AKR1C3",69.0267184585525,74.8253870145436,24.4804855576008,23.8285439402752,48.040283742743,-1.57425155045643,0.5084665333451,-3.09607702221766,0.00196099416514822,0.00331992871818952
"AKR7A2",1409.18696928592,1375.23900961213,679.333474223423,669.505218450959,1033.31616789311,-1.04564629618147,0.118925146733501,-8.79247429918798,1.46301663924251e-18,5.32074402588755e-18
"AKT2",5985.78864217938,5740.91331404688,3538.96019342067,3524.31851503748,4697.4951661711,-0.73137393416401,0.0716550708790824,-10.2068691746632,1.84729448771555e-24,7.98738533079454e-24
"ALAD",2094.2445902142,2211.21919556772,644.142776234371,647.982662633937,1399.39730616256,-1.73644564836063,0.107825217298759,-16.104262916061,2.38118589454095e-58,1.86540872845404e-57
"ALAS1",1397.46545105711,1420.39226039677,734.414566728024,724.848933409018,1069.28030289773,-0.949362575675835,0.116977340855976,-8.11578181491323,4.82667211382353e-16,1.60643149483008e-15
"ALDH1A1",27037.6353811236,24006.0483028729,0,0,12760.9209209991,-17.4651036262987,1.44445837162854,-12.0911090062138,1.17687291442854e-33,6.26387012806466e-33
"ALDH1A2",108.098445887922,77.4055727736658,14.5352882998255,14.6045914472655,53.6609746021696,-2.67023977875206,0.516663625392627,-5.16823644537173,2.36313229398509e-07,5.34853929651423e-07
"ALDH1A3",131.541482345543,112.238080521815,41.3108193784514,45.3510997572981,82.6103705007771,-1.492060924487,0.391843973481679,-3.8077934725638,0.000140212294775011,0.000262814878540867
"ALDH3B1",1189.08290476714,1238.48916437865,26.0105159049509,24.5972066480261,619.544947924692,-5.58395347361105,0.228845314337999,-24.4005584722774,1.68699754010597e-131,2.77635331600385e-130
"ALDH4A1",1070.56533156472,1073.35727579483,501.849953930817,498.862097330279,786.158664655162,-1.09922529464975,0.133282750184774,-8.24731852490936,1.61988226475474e-16,5.48486451048533e-16
"ALDH7A1",2606.08421953893,2417.6340562975,1468.82913345605,1461.2278074343,1988.44380418169,-0.777794925954342,0.0946671260920717,-8.21610371057289,2.10221672450293e-16,7.0771157282374e-16
"ALDH9A1",2413.33036422071,2364.74024823549,1423.69323820922,1407.42141789174,1902.29631713929,-0.755046416396015,0.0935329220783663,-8.07252034490488,6.88616931196224e-16,2.2789302337172e-15
