"","Fibroblast_1","Fibroblast_2","SH-SY5Y_1","SH-SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XKR6",234.430364576216,310.912383974224,554.636000914393,551.899824165085,412.96964340748,1.02058685817159,0.194828848933648,5.23837647123384,1.61995349010156e-07,3.69454680755805e-07
"XKR7",0,5.16037151824439,1201.83883784346,1186.04655805951,598.261441855304,8.84734613315775,0.736107171038065,12.0191005892269,2.8202446520598e-33,1.49171707164695e-32
"XKR8",330.807292235327,354.775541879302,4.59009104205015,4.61197624650489,173.696225350796,-6.21926048319635,0.49123924344485,-12.6603494451774,9.80618751381878e-37,5.55160962448994e-36
"XKRX",9.11673640018618,7.74055727736658,52.0210318099017,54.5750522503078,30.8633444344406,2.66097883831472,0.708442163391673,3.75609891084865,0.000172582507281524,0.000320623638554956
"XPA",380.298146979195,361.226006277107,420.758345521264,422.764489262948,396.261747010128,0.185969567203109,0.181365134470355,1.02538763994635,0.305180317870853,0.367601597072238
"XPC",786.644112244636,754.704334543242,377.917495795463,375.876064090148,573.785501668372,-1.03192847045961,0.153452839918309,-6.72472709536664,1.75921847180007e-11,4.87574519011953e-11
"XPNPEP1",2096.84937204282,2060.27832865907,1414.51305612512,1413.57071955375,1746.30286909519,-0.555753655697392,0.0962698336824045,-5.77287437236913,7.79305451861867e-09,1.89895606806628e-08
"XPNPEP2",13.0239091431231,42.5730650255162,72.6764414991274,73.0229572363274,50.3240932260235,1.38895903731495,0.575143044819156,2.4149801511582,0.0157360671892279,0.0240884511168857
"XPNPEP3",364.669456007447,350.905263240618,350.376949543162,357.428159104129,355.844956973839,-0.0157281661202038,0.19006920455937,-0.082749681394552,0.93405058026082,0.945575195514679
"XPO1",2316.9534365616,2985.27492330438,6627.32644954674,6656.61904912205,4646.54346463369,1.32492766208723,0.0995742912501412,13.3059210912069,2.13841438177276e-40,1.28790176808612e-39
"XPO4",1117.45140447996,1229.45851422173,2001.27969433387,2007.74699264513,1588.98415142017,0.77242456063134,0.104264272852269,7.40833402948854,1.27895840442953e-13,3.87474661805766e-13
"XPO5",214.894500861531,220.605882404948,841.516691042528,843.222990402644,530.060016177913,1.9517465577002,0.168580775461578,11.5775155996066,5.35762968486526e-31,2.6929263855505e-30
