"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PECAM1",18.8172453122419,-1.79118349513411,0.825403804431197,-2.17006934729172,0.0300015928888541,0.0442046546043462
"ANKFN1",20.7251562915915,-4.36578964485796,0.972485610400946,-4.48931027684614,7.14541551931504e-06,1.47368229726833e-05
"CYP2S1",21.3633952299532,-8.24291954238348,1.62886229618767,-5.06053799739606,4.1807512931109e-07,9.33919241907083e-07
"FRMPD4",21.1294388387193,-5.75770988652313,1.25280666284684,-4.59584871095712,4.30991341033056e-06,9.0380996865112e-06
"MIR181A1HG",18.9964544703852,-2.17163838143092,0.824443914040025,-2.63406442142223,0.00843694785194626,0.0133494617400275
"RIBC2",20.5575866841562,-4.68956018304285,1.03836696488969,-4.51628407067152,6.29342272917176e-06,1.30350599551528e-05
"TEX29",18.6954528113095,-2.14312290872919,0.83497636143473,-2.56668692398272,0.0102675268734205,0.0160989361538196
"SPATC1",18.3056309241017,-1.82643694617736,0.847245285802635,-2.1557357435717,0.0311043054556655,0.0456709193273125
"SBSN",20.8069156188291,-5.73509183882174,1.25635583387817,-4.56486266404193,4.99821440100952e-06,1.04312697698139e-05
"RPL17P50",18.5730680527705,-2.03411430892336,0.857345750769691,-2.37257175077525,0.0176647318181203,0.0268809071946022
"ANOS2P",21.0562445535019,-8.22191026116432,1.62448768465926,-5.06123274359504,4.16554338222882e-07,9.30766857042157e-07
"LNCOC1",18.424602315822,-1.92790720228915,0.827388820511871,-2.33011028732106,0.0198003228546344,0.0299295731010244
"CES1",20.7183487901726,-8.1986719296513,1.63271351936203,-5.02150060768461,5.12693416519648e-07,1.13943797254249e-06
"MFSD2B",18.8808109868284,-2.59336338418401,0.844972118778023,-3.06917036260849,0.00214654145787394,0.00361998412476726
"ATXN1L",18.9970467279919,-2.72863964772102,0.880911235778039,-3.09751940592633,0.00195147618954104,0.00330414431294636
"MAMDC2",18.5407525983303,-2.56254317149098,0.872408311734186,-2.93732090470014,0.00331061331154926,0.00547865697002364
"KRT15",19.225109167009,-3.34209546393922,0.889334125172572,-3.75797506172464,0.000171293948122211,0.0003184038978776
"GPR132",20.4111981137214,-8.17700121442705,1.62943302332989,-5.01831072363847,5.2127816834599e-07,1.15760831736249e-06
"PIWIL2",20.1403476182339,-5.68737413078846,1.26393483689768,-4.49973682563264,6.80376425494414e-06,1.40560919725059e-05
"EMX2OS",20.4111981137214,-8.17700121442705,1.62943302332989,-5.01831072363847,5.2127816834599e-07,1.15760831736249e-06
"SEC1P",18.8313008875945,-2.84549266074863,0.863822845314148,-3.29406969980495,0.00098748008990885,0.00171679412908301
"SRD5A2",20.3804530268433,-8.1750399892927,1.64696002732686,-4.96371487689437,6.91574487595101e-07,1.52700222273989e-06
"MSLN",19.8055263635924,-5.6628042481074,1.27390176988953,-4.44524403839903,8.77921519844627e-06,1.79906118400593e-05
"CACNA2D4",18.4789444643451,-2.81431521871183,0.887641108744493,-3.17055529648969,0.00152147871349355,0.00260263202130063
"ABCA13",20.1009729285823,-8.15479845694163,1.63332624029726,-4.99275543106288,5.95239131129751e-07,1.31892255748307e-06
"LINC00211",18.7682420119595,-3.13584643131279,0.881840519627918,-3.55602443017239,0.000376509082084839,0.000679123858339943
