"","Fibroblast_1","Fibroblast_2","SHSY5Y_1","SHSY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TIMM8A",102.888882230673,70.9551083758603,511.030136014917,513.466688777544,299.585203849748,2.55959004862165,0.241486583194277,10.5993054138434,3.00201498310558e-26,1.35673822440301e-25
"TIMM8B",307.364255777705,254.148297273536,1289.05056764242,1275.2114321586,781.443638213065,2.19138898217093,0.149800122348825,14.6287529530054,1.84131159692288e-48,1.26764637868416e-47
"TIPIN",97.6793185734233,139.330030992598,477.369468373216,476.570878805505,297.737424186186,2.00853291870425,0.23467835809723,8.55866273732872,1.14184214682135e-17,4.02930542730393e-17
"TK1",550.911356754107,500.556037269706,1979.09425429729,1980.0751351661,1252.6591958718,1.91289849915986,0.117826591534833,16.2348623875311,2.8588833662315e-59,2.26893808841476e-58
"TLCD3B",1.30239091431231,3.87027863868329,467.424271115441,431.219779048207,225.954179929161,7.43746681189306,0.756968486561496,9.8253321557381,8.75848204432693e-23,3.60965928271897e-22
"TLCD4",0,0,9.18018208410031,8.45528978525896,4.40886796733982,5.20876250799474,2.17011112285062,2.40022847362425,0.0163848415353664,0.0250116977023784
"TLE1",734.548475672143,739.223219988509,2725.74906380412,2717.22267189913,1729.18585784097,1.88487518746769,0.10160173626521,18.5516041039655,7.91541666611494e-77,7.86632163003488e-76
"TLE3",737.153257500768,739.223219988509,2641.59739469986,2581.93803533499,1674.97797688103,1.82296572045102,0.10279095993996,17.7346891352684,2.2634465266899e-70,2.07013332306415e-69
"TLE6",1.30239091431231,2.58018575912219,107.867139488179,105.306790961862,54.2641267808687,5.77690060226404,0.947999816337076,6.09377818719954,1.10276436899293e-09,2.80337524965962e-09
"TLX1",0,0,47.4309407678516,46.8884251727997,23.5798414851628,7.62783542579288,1.60081935667764,4.76495701652669,1.88893912816685e-06,4.05584603701463e-06
"TLX2",0,0,2335.59132522985,2338.27195697798,1168.46582055196,13.2587439385871,1.44692523805439,9.1633925443277,5.02908766677221e-20,1.90401303906507e-19
"TLX3",0,0,221.854400365757,218.300209001231,110.038652341747,9.85021879498478,1.47836012394007,6.662935935212,2.6841068629659e-11,7.36936161665257e-11
"TM6SF1",1.30239091431231,1.2900928795611,19.8903945155507,20.753893109272,10.809192854674,3.970655059028,1.41851091497472,2.79917131205068,0.00512339476985021,0.00829906883844882
"TMC6",67.7243275442402,50.3136223028828,391.687768921613,395.092631783919,226.204587638164,2.73719164433031,0.27360990931421,10.0039930980239,1.46373091240059e-23,6.19332481719274e-23
"TMCC1-DT",14.3263000574354,27.091950470783,159.88817129808,160.65050591992,90.4892319365547,2.95108519341502,0.442088301710415,6.67532975199172,2.46676876887481e-11,6.78581159225296e-11
"TMCC2",195.358637146847,176.74272449987,579.116486471994,577.265693520862,382.120885409893,1.63596556745033,0.19385632152954,8.43906226292981,3.19893665710336e-17,1.10969649069125e-16
"TMCC3",1.30239091431231,5.16037151824439,40.5458042047763,39.9704608030424,21.7447568600939,3.63649779670902,0.965591870638418,3.7660816202861,0.0001658296004243,0.000308652047518499
"TMED8",549.608965839795,552.15975245215,1762.59496014726,1766.38690241137,1157.68764521264,1.67942550032144,0.117959604534108,14.2372934103542,5.37695543082198e-46,3.5686678795264e-45
"TMEFF2",6.51195457156155,0,25.2455007312758,26.9031947712785,14.665162518529,3.00486114027489,1.13488161389457,2.64773092055225,0.0081033995514592,0.0128528332071333
"TMEM100",1.30239091431231,0,294.530841864885,299.009793315067,148.710756523566,8.8388089867721,1.46757663316715,6.02272398388984,1.71505782647821e-09,4.31917884414383e-09
"TMEM105",0,2.58018575912219,22.1854400365757,20.753893109272,11.3798797262425,4.05206826247495,1.42645550032899,2.84065521955672,0.00450209574741396,0.00733674862541533
"TMEM108",0,0,648.732867276422,652.594638880441,325.331876539216,11.4141155047807,1.45544074744964,7.84237731751126,4.42095579301782e-15,1.41884945556717e-14
"TMEM121B",0,5.16037151824439,275.405462523009,272.875261251539,138.360273823198,6.72496435507418,0.778178741069525,8.64192761913725,5.52724432162369e-18,1.96884894208173e-17
"TMEM132A",1730.87752512106,1819.03096018115,5174.56263473787,5183.86130107149,3477.08310527789,1.54491364313465,0.0798571728049106,19.3459596536035,2.20462192923992e-83,2.34754224741134e-82
"TMEM145",2.60478182862462,0,533.980591225168,534.220581886816,267.701488735152,8.68651738057649,1.04159108723469,8.33966177997764,7.45033216836335e-17,2.55165238046951e-16
"TMEM14A",338.621637721201,299.301548058175,992.989695430183,998.492857368308,657.351434644467,1.64252033679984,0.153111371752344,10.7276181906109,7.55175699408171e-27,3.46178247739497e-26
"TMEM151A",7.81434548587387,5.16037151824439,256.280083181134,252.890030850018,130.536207758817,5.2955397156108,0.542976055672444,9.75280523015436,1.79439952383969e-22,7.32070178066138e-22
"TMEM151B",0,0,113.222245703904,105.306790961862,54.6322591664413,8.84004114531267,1.51317258572554,5.84205742867989,5.15600242963989e-09,1.26857229125024e-08
