"","Fibroblast_1","Fibroblast_2","SH-SY5Y_1","SH-SY5Y_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CA14",13.0239091431231,9.03065015692768,77.2665325411776,75.3289453595798,43.662509300202,2.79119720490652,0.607648087777302,4.59344357540292,4.35990944659215e-06,9.13955838569749e-06
"CAAP1",394.62444703663,399.92879266394,847.636812431928,859.364907265411,625.388739849477,1.10323420342082,0.150196124117883,7.34529076499297,2.05312274954857e-13,6.16626645063358e-13
"CABP1",3.90717274293693,1.2900928795611,56.6111228519519,56.1123776658095,29.4801915350648,4.44144989217841,0.946254575098413,4.69371563325491,2.68286908789128e-06,5.70857536817157e-06
"CABP7",2.60478182862462,0,85.6816994516028,84.5528978525896,43.2098447832043,6.03632710755526,1.14120930850477,5.28941278569148,1.22709675636279e-07,2.81673351940339e-07
"CACNA1B",6.51195457156155,2.58018575912219,1496.36967970835,1485.82501408232,747.821708530339,8.36041729767753,0.561183855128774,14.8978222043809,3.40498004344511e-50,2.40358192260481e-49
"CACNA1E",0,1.2900928795611,22.9504552102508,24.5972066480261,12.2094386844595,5.19750657776198,1.72510619082981,3.01286181997983,0.00258796726032217,0.00433044689155781
"CACNA1G",31.2573819434955,19.3513931934165,448.298891773565,450.436346741977,237.336003413114,4.15154123026924,0.322384916896159,12.8775913905627,6.01846111876426e-38,3.47915397008483e-37
"CACNA2D2",2.60478182862462,6.45046439780549,3079.95108921565,3051.59094977073,1535.1493213032,9.4004220000066,0.55436584769814,16.9570727328161,1.70636219037143e-64,1.4389699821881e-63
"CACNG1",0,0,16.0653186471755,18.4479049860195,8.62830590829877,6.17741101873928,1.84784262465956,3.34303957290593,0.000828660817570547,0.00144987898687732
"CACNG2",0,0,213.439233455332,207.53893109272,105.244541137013,9.78595528619594,1.4799480829339,6.61236390589858,3.78230795419466e-11,1.0321130831305e-10
"CACNG4",18.2334728003724,11.6108359160499,10602.3452919622,10630.6052481938,5315.69871221809,9.47611333346565,0.308711696056855,30.6956731944502,6.50106652046538e-207,1.74705876239848e-205
"CACNG5",0,0,142.292822303555,142.202600933901,71.1238558093638,9.22061287908337,1.49710189496766,6.15897482334197,7.3217364404167e-10,1.87900229229431e-09
"CACNG7",0,5.16037151824439,1428.28332925127,1426.63798558551,715.020421588757,9.10504333679089,0.73399935418092,12.4047021089703,2.46427519864334e-35,1.35579041055259e-34
"CACNG8",7.81434548587387,2.58018575912219,581.411531993019,581.109007059616,293.228767574408,6.80849249936598,0.548699751423367,12.4084118531205,2.35273227967641e-35,1.29526110333952e-34
"CACYBP",500.118111095927,664.397832973965,4756.86434991131,4769.5521015938,2672.73309889375,3.03189804713021,0.11185279238188,27.1061453412707,8.33379716167162e-162,1.72611232919306e-160
"CADM1",347.738374121387,469.593808160239,5416.30742961918,5444.43795899902,2919.51939272496,3.73162806987848,0.112081222492918,33.293962957214,4.72149437608573e-243,1.50450019668743e-241
"CADM2",0,3.87027863868329,461.30414972604,462.73495006599,231.977344607678,7.89277318936719,0.863085867358387,9.14482960255656,5.97239432629811e-20,2.25662169605889e-19
"CADM3",0,0,59.671183546652,49.1944132960521,27.216399210676,7.83477849682091,1.58188816895893,4.95280175334843,7.31524921595139e-07,1.61144218785627e-06
"CADM4",125.029527773982,119.978637799182,1406.0978892147,1392.81682644448,760.980720308084,3.51404862353733,0.166089771513585,21.1575257856858,2.35247250248395e-99,2.94214970413751e-98
"CADPS",16.93108188606,10.3207430364888,282.290599086084,286.711189991054,149.063403499922,4.3852139811364,0.41980146790607,10.445923409962,1.52959475146557e-25,6.78116347138898e-25
"CALB1",1.30239091431231,1.2900928795611,65.0262897623772,67.6423182820717,33.8152729595806,5.67736434855639,1.16838576081758,4.85915229280408,1.17889427237378e-06,2.56367993879595e-06
"CALCB",0,0,112.457230530229,112.224755331619,56.1704964654619,8.88009240931389,1.51110577316146,5.87655250018363,4.18898596280274e-09,1.03575102041406e-08
"CAMK2B",1.30239091431231,0,211.144187934307,212.919570046976,106.341537223899,8.35372176407261,1.47764919687325,5.65338632589476,1.57317167746579e-08,3.7663867733407e-08
"CAMK4",177.125164346474,134.169659474354,841.516691042528,836.305026032886,497.279135224061,2.43061572313159,0.188388807286165,12.9021238477266,4.37860740841389e-38,2.53636658337318e-37
"CAMKMT",216.196891775844,175.452631620309,578.351471298319,574.959705397609,386.24017502302,1.55836880904302,0.1971270558009,7.90540295299183,2.67068266091563e-15,8.64637329641462e-15
"CAMKV",1.30239091431231,0,1619.53712267003,1604.19907107595,806.259646165073,11.2801701448459,1.44668889630519,7.7972328215522,6.32794274178979e-15,2.02018382568717e-14
"CAMSAP1",1603.24321551845,1377.81919537125,4648.23219524945,4661.93932250869,3072.80848216196,1.64308378423272,0.0915348339845036,17.950366136141,4.76750366387499e-72,4.48097854052312e-71
"CAMSAP3",0,1.2900928795611,545.455818830293,543.444534379826,272.54761152242,9.71435803342906,1.45599346227754,6.67197915726443,2.52376419416483e-11,6.94035153395329e-11
"CAMTA1",734.548475672143,651.496904178354,1968.38404186584,1946.25397602506,1325.17084943535,1.49801404964462,0.114949228426814,13.0319626338194,8.05097590550643e-39,4.71997841833349e-38
"CAPN10",562.632874982918,523.777709101805,1198.01376197509,1186.81522076726,867.809891706768,1.13438141464416,0.131556197773183,8.62278960509301,6.53424444686545e-18,2.32219308821014e-17
"CAPN15",713.710221043146,712.131269517726,1611.1219557596,1584.21384067443,1155.29432174873,1.16415834387504,0.115719741416231,10.0601533465901,8.2869167114644e-24,3.52744344429853e-23
"CARD11",2.60478182862462,0,35.9557131627262,36.8958099720391,18.8640762408475,4.81107907116067,1.28046802936233,3.7572816820398,0.000171769110423923,0.000319217263534294
"CARMIL2",2.60478182862462,2.58018575912219,599.006880987545,590.332959552626,298.631202031979,7.8416396131402,0.748414328764837,10.4776716743008,1.0940400464662e-25,4.87311202443796e-25
"CARMIL3",5.20956365724924,2.58018575912219,645.672806581721,634.146733894422,321.902322473129,7.36234555207285,0.619736773171722,11.8797945688997,1.50737352802925e-32,7.85554832772286e-32
"CASC15",18.2334728003724,19.3513931934165,1274.51527934259,1274.44276945085,646.635728696808,6.0834320181229,0.302351957768909,20.1203658908421,4.89452674204093e-90,5.59035925936941e-89
"CASC9",0,0,162.183216819105,162.187831335422,81.0927620386318,9.40985219340212,1.49060286555023,6.31278284167838,2.74061943437947e-10,7.15112620579212e-10
"CASD1",67.7243275442402,55.4739938211272,243.274825228658,234.442125863998,150.228818114506,1.95543949361084,0.309730418446644,6.31335954478654,2.73042136443247e-10,7.12670607861089e-10
"CASKIN1",5.20956365724924,7.74055727736658,460.539134552365,450.436346741977,230.98140055724,6.13517941913219,0.50855808398775,12.0638715857675,1.63893368738378e-33,8.69864054578943e-33
"CASP8AP2",342.528810464138,492.815479992339,1620.3021378437,1619.57232523097,1018.80468838279,1.95519072419977,0.152899696668151,12.7874074756555,1.92798703449856e-37,1.10475478387056e-36
"CASZ1",7.81434548587387,6.45046439780549,61.201213894002,61.4930166200652,34.2397600994366,3.10490011205556,0.706854534834612,4.39255880671691,1.12024315050333e-05,2.27722437679815e-05
"CAVIN4",87.2601912589248,85.1461300510324,410.813148263489,409.697223231184,248.229173201157,2.25074484826273,0.245700316598239,9.16052888911442,5.16435805015203e-20,1.95479066467087e-19
"CBFA2T2",1272.43592328313,1247.51981453558,3095.25139268915,3087.71809703502,2175.73130688572,1.29491767409021,0.0912413163283507,14.1922292027242,1.02352626077683e-45,6.7614041279789e-45
"CBFB",995.026658534606,957.248916634334,2326.41114314575,2341.34660780898,1655.00833153092,1.25760468167661,0.1011446348832,12.4337260511037,1.71452405386064e-35,9.466669873462e-35
"CBLL1",612.123729726786,648.916718419232,1386.97250987282,1385.89886207472,1008.47795502339,1.13671523187415,0.12312943766465,9.2318721942843,2.65942250098751e-20,1.01614469644031e-19
"CBLN1",0,0,224.149445886782,222.143522539985,111.573242106692,9.87019864076526,1.47787957686198,6.67862171945221,2.4119985135791e-11,6.64267597772456e-11
"CBLN2",7.81434548587387,3.87027863868329,505.675029799192,499.630760038029,254.247603490445,6.42898691309607,0.526932015957388,12.2007900799407,3.07822554271552e-34,1.66339747430736e-33
"CBLN4",0,0,98.6869574040783,99.1574892998551,49.4611116759833,8.69657388006805,1.52009118326603,5.72108698202091,1.05844689036697e-08,2.56004870207813e-08
"CBR4",347.738374121387,408.959442820868,995.284740951208,1004.64215903031,689.156179230944,1.40200247832124,0.150999648839359,9.28480621708441,1.6200169734536e-20,6.25184464374823e-20
"CBS",82.0506276016756,89.0164086897157,284.585644607109,295.166479776313,187.704790168703,1.76076830392013,0.272616954867873,6.458763009709,1.05562273298808e-10,2.80750023442993e-10
"CBX2",45.5836820009309,63.2145510984938,4863.20145905214,4860.2543011084,2458.06349831499,6.48077374301451,0.179234306389402,36.158109870632,2.77437600226287e-286,1.02657956475888e-284
"CBX3",2066.89438101364,2523.42167242151,14559.7687853831,14598.4421456035,8437.13174610542,2.6671309127839,0.0838181403890024,31.8204496115717,3.37534725849071e-222,9.76608140344229e-221
"CBX5",4370.82390843212,4626.27306610609,9572.63486819559,9602.13454522317,7042.96659698924,1.09165285180898,0.0670672255356749,16.2769943603572,1.43758446002101e-59,1.14521268616308e-58
"CBX8",200.568200804096,251.568111514414,1005.22993820898,1004.64215903031,615.502102389452,2.1519957763902,0.167075562302295,12.880374285358,5.80533425553372e-38,3.35937979543389e-37
"CCAR2",2211.4597725023,2195.73808101299,4528.12481298248,4552.78921800807,3372.02797112646,1.04297985555026,0.0783355644254291,13.3142572368023,1.91265120735132e-40,1.15315825721174e-39
"CCDC110",0,0,20.6554096892257,20.753893109272,10.3523256996244,6.44023282240752,1.78539507256954,3.60717519688164,0.000309548660520957,0.000562165788097513
"CCDC112",170.613209774913,166.421981463382,790.260674406301,790.185263567837,479.370282303108,2.22939524670186,0.179909296806287,12.3917734451617,2.89568011638757e-35,1.59004950199568e-34
"CCDC124",1299.78613248369,1065.61671851747,2521.49001243288,2518.13903059167,1851.25797350643,1.09135139694421,0.110009167374399,9.92054955956509,3.38885090949938e-23,1.41729238726761e-22
"CCDC125",188.846682575285,223.18606816407,476.604453199541,478.876866928757,341.878517716913,1.21330619038789,0.203146264621362,5.97257445343301,2.33538505646734e-09,5.84586290332223e-09
"CCDC126",123.72713685967,103.207430364888,393.982814442638,391.249318245165,253.04167497809,1.79106306446413,0.239412182963631,7.48108572543365,7.37110743532476e-14,2.25325573580914e-13
"CCDC136",683.755230013963,548.289473813466,2637.77231883149,2651.11767903256,1630.23367542287,2.10211954730139,0.117643697468666,17.8685266829639,2.073998959622e-71,1.92695833316302e-70
"CCDC137",746.269993900954,767.605263338853,2432.74825228658,2427.43683107707,1593.51508515086,1.68273723055279,0.104047464986277,16.1727845149782,7.84700892608514e-59,6.19013467722387e-58
"CCDC138",41.6765092579939,47.7334365437606,960.859058135832,966.977686350525,504.311672572028,4.43006875636949,0.233099653088496,19.0050422541282,1.54921215322348e-80,1.59950268755912e-79
"CCDC144CP",2.60478182862462,1.2900928795611,31.365622120676,22.2912185247736,14.3879288384088,3.78567201031651,1.20265523325219,3.14776164078161,0.00164525792695603,0.00280552817584551
"CCDC144NL",0,0,20.6554096892257,23.0598812325244,10.9288227304375,6.51840394357049,1.76914732311238,3.68448905210616,0.000229161874695961,0.000421312543822927
"CCDC144NL-AS1",20.838254628997,20.6414860729776,1853.63176581459,1840.17852235545,933.822507218003,6.47658891643716,0.281965710282588,22.9694203240042,9.42606985814365e-117,1.36948135560917e-115
"CCDC15",91.1673640018618,89.0164086897157,315.951266727785,320.53234913209,204.166847137863,1.82068239033576,0.261982379326463,6.94963682296726,3.66227781141255e-12,1.04555599847085e-11
"CCDC150",108.098445887922,76.1154798941047,321.306372943511,320.53234913209,206.513161964407,1.80123341826781,0.271978282455436,6.62271046793209,3.52671385979778e-11,9.6314050803675e-11
"CCDC152",15.6286909717477,12.900928795611,244.804855576008,260.576657927526,133.477783317723,4.14729118205723,0.422476160585865,9.81662770345671,9.54843892946148e-23,3.92950537383023e-22
"CCDC157",53.3980274868048,47.7334365437606,118.577351919629,118.374056993625,84.5207182359549,1.22847818353722,0.391178959612425,3.14045056194836,0.00168688176250834,0.00287333265012953
"CCDC167",145.867782402979,176.74272449987,900.422859415505,903.947344314958,531.745177658328,2.48335283373436,0.17913801269643,13.8627910199199,1.06453102320303e-43,6.78933342023291e-43
"CCDC171",108.098445887922,91.5965944488379,233.329627970883,235.210788571749,167.058864219848,1.23054338640208,0.282930141331868,4.34928346838342,1.36583068929324e-05,2.76157957463767e-05
"CCDC173",57.3052002297417,70.9551083758603,259.340143875834,257.502007096523,161.27561489449,2.01036747563521,0.300712770078501,6.68534121484234,2.30387203028803e-11,6.35107329368802e-11
"CCDC177",0,1.2900928795611,31.365622120676,32.2838337255342,16.2348871814428,5.6181787093765,1.66014628708867,3.38414677855218,0.000713998225673791,0.00125820148006263
"CCDC18",152.37973697454,158.681424186015,509.500105667567,497.324771914777,329.471509685725,1.69449832361336,0.207289195224934,8.17456173619962,2.96943252916148e-16,9.95319559409486e-16
"CCDC181",11.7215182288108,12.900928795611,371.032359232387,362.040135350634,189.423735401861,4.89565311328135,0.411784145523871,11.8888819943592,1.35204264664393e-32,7.05905081789132e-32
"CCDC184",20.838254628997,18.0613003138554,290.70576599651,288.248515406555,154.463459086479,3.89595052402978,0.376215111779455,10.3556460175201,3.94514197473019e-25,1.73182453602527e-24
"CCDC188",33.8621637721201,45.1532507846384,367.972298537687,362.808798058384,202.449127788208,3.20869248697964,0.301755756356814,10.6334093696144,2.08353541686067e-26,9.43898786875476e-26
"CCDC27",10.4191273144985,3.87027863868329,86.4467146252779,83.7842351448388,46.1300889308246,3.57639921028799,0.662007021611628,5.40235842450946,6.57703633443315e-08,1.52768579190389e-07
"CCDC28B",151.077346060228,144.490402510843,314.421236380435,314.383047470083,231.093008105397,1.08916626778644,0.238439940663026,4.56788516537042,4.92669804775474e-06,1.02845427289905e-05
"CCDC33",37.769336515057,33.5424148685885,224.914461060457,223.680847955487,129.976765099898,2.65340044820373,0.348873205478371,7.60562980056154,2.83519784686063e-14,8.83541288643687e-14
"CCDC34",132.843873259856,187.063467536359,1277.57534003729,1289.81602360587,721.824676109843,3.00405233890859,0.17177721638375,17.4880720630467,1.76632342050691e-68,1.58057096806582e-67
"CCDC38",1.30239091431231,0,32.1306372943511,29.9778456022818,15.8527184527363,5.58188632359469,1.66496183719546,3.35256112115884,0.000800675601561983,0.00140366168630561
"CCDC40",380.298146979195,292.851083660369,1027.41537824556,1021.55273860083,680.529336871489,1.60614535139456,0.160702529394014,9.99452440139618,1.61058493177969e-23,6.80621410334569e-23
"CCDC51",272.199701091273,241.247368477925,839.986660695178,844.760315818145,549.54851152063,1.71437999655065,0.165896005255406,10.334064367079,4.942112784865e-25,2.15998053366308e-24
"CCDC74B",126.331918688294,85.1461300510324,353.437010237862,354.353508273125,229.817141812578,1.74324308715525,0.262380364068591,6.64395406776527,3.05377776094772e-11,8.37348425765839e-11
"CCDC77",200.568200804096,225.766253923192,860.642070384404,861.670895388663,537.161855125089,2.01414069772229,0.170168425029967,11.8361599536906,2.53810116447336e-32,1.31624763900506e-31
"CCDC78",100.284100402048,99.3371517262045,419.228315173914,419.689838431945,259.634851433528,2.07127761601153,0.237255035297716,8.7301734751906,2.54282296427461e-18,9.15179174088579e-18
"CCDC85C",46.8860729152432,56.7640867006883,223.384430713107,225.218173370989,138.063190925007,2.1134500866607,0.325361089398481,6.49570632606373,8.26447350361445e-11,2.21289323640845e-10
"CCDC88C",2.60478182862462,5.16037151824439,972.334285740957,966.977686350525,486.769281359588,7.96213980626227,0.610271221261957,13.046887234495,6.61972357543251e-39,3.88759976504653e-38
"CCDC90B",695.476748242774,863.072136426374,1737.34945941598,1746.40167200985,1260.57500402375,1.16028751154536,0.125275538940782,9.26188401467446,2.00856302632612e-20,7.72671221724184e-20
"CCDC92B",0,0,159.88817129808,162.956494043173,80.7111663353132,9.40304513020397,1.49083626321946,6.30722860865895,2.84076088455644e-10,7.40901149620802e-10
"CCM2L",0,0,19.1253793418756,16.9105795705179,9.00898972809839,6.23972926031781,1.83221016809471,3.40557506391662,0.000660248598066001,0.0011678465100555
"CCNA1",6.51195457156155,9.03065015692768,76.5015173675025,77.6349334828323,42.419763894706,3.30925380785918,0.653746363603468,5.0619842680554,4.14915269989558e-07,9.27348459731892e-07
"CCNA2",239.639928233465,264.469040310025,2106.85178830102,2103.82983111398,1178.69764698962,3.062083358712,0.13094235540914,23.3849723349199,6.0776942718193e-121,9.19176843388949e-120
"CCNB1",614.728511555411,574.091331404688,3953.59841755253,3953.23230596244,2273.91264161877,2.73366058643599,0.0979140461251296,27.9189829714779,1.56967530060001e-171,3.45328566132002e-170
"CCNB2",266.990137434024,189.643653295481,1410.68798025675,1432.01862453977,824.835098881505,2.63859036046139,0.161498793190309,16.3381428946784,5.28378869844872e-60,4.23101684368001e-59
"CCNE1",152.37973697454,207.704953609337,573.761380256269,575.72836810536,377.393609736377,1.67426375035125,0.207159128640302,8.08201772878825,6.370384111635e-16,2.11193839063066e-15
"CCNE2",83.3530185159879,117.39845204006,239.449749360283,242.897415649257,170.774658891397,1.26432811061779,0.289866657111515,4.36175765511172,1.29021737465068e-05,2.61180594649191e-05
"CCNF",101.58649131636,91.5965944488379,650.262897623772,644.139349095183,371.896333121038,2.74441736875271,0.212536088760088,12.9127123057704,3.8161814474169e-38,2.21132806901838e-37
"CCNJL",66.4219366299279,86.4362229305935,697.693838391623,710.244341961753,390.199084978474,3.20283505002318,0.221729714781497,14.4447714334518,2.70452975456003e-47,1.8234908039479e-46
"CCNYL2",18.2334728003724,18.0613003138554,513.325181535942,507.317387115538,264.234335441427,4.81359864012328,0.343504547542819,14.0132020800198,1.29434840787164e-44,8.39374316887814e-44
"CCP110",332.109683149639,526.357894860928,2806.84067221367,2791.78295455096,1614.2728011938,2.70514615408368,0.323133552934841,8.37160403032848,5.68391614337077e-17,1.95812640525374e-16
"CCSAP",233.127973661904,207.704953609337,1092.44166800794,1094.57569583716,656.962572779084,2.31081880803703,0.158584053824354,14.571571052134,4.25980666342638e-48,2.91845729615303e-47
"CCSER1",59.9099820583663,63.2145510984938,173.658444424231,173.717771951684,117.625187383194,1.49631917120344,0.336309093878134,4.44923791369631,8.61755161217762e-06,1.76678532811715e-05
"CCT2",2916.05325714526,2949.15232267667,10743.1080839184,10758.9719203882,6841.82139603212,1.87421517811326,0.0664894698879588,28.1881504134639,8.17051350756395e-175,1.83313079805107e-173
"CCT3",5635.44548622937,5253.25820557279,13311.2640219454,13354.7458844627,9388.67839955256,1.29219650133265,0.065110797781747,19.8461168555195,1.19053555298333e-87,1.31984698641442e-86
"CCT4",186.24190074666,129.00928795611,566.111228519519,548.825173334082,357.546897639093,1.82278163409581,0.217753239714828,8.37085885143636,5.71997916260445e-17,1.96935183656343e-16
"CCT5",3714.41888761871,3759.33065104104,12035.2187122555,11980.3769630042,7872.33630347986,1.68406103733359,0.0641897360835593,26.2356747368668,1.04151411198561e-151,2.00556413582354e-150
"CCT6A",3224.71990383728,3310.37832895378,13427.546328344,13449.291397516,8352.98398966278,2.04006604964262,0.06439697513446,31.679532235528,2.97392617270974e-220,8.50322594567378e-219
"CCT6P3",56.0028093154294,58.0541795802494,162.94823199278,165.262482166425,110.566925763721,1.52482356385448,0.347018975163896,4.39406393593986,1.11251072807187e-05,2.26258917561642e-05
"CCT7",4936.06156524366,4984.91888662408,10357.5404363862,10346.200046326,7656.18023364497,1.06133261504367,0.0636905056578913,16.6639062460037,2.39835794697443e-62,1.97640520967558e-61
"CCT8",2471.93795536477,2749.1879263447,6104.8210859267,6136.23439597475,4365.54534090273,1.22923828959797,0.0791531906192679,15.5298640519835,2.17841127374739e-54,1.62415000321886e-53
"CD200",112.005618630859,73.5352941349825,837.691615174153,840.917002279391,466.037382554846,3.17816316221406,0.211720443470808,15.0111302910258,6.20807257228151e-51,4.44698036978613e-50
"CD207",0,0,26.0105159049509,25.3658693557769,12.8440963151819,6.7513874467933,1.72348764188551,3.91728219147962,8.95528965086579e-05,0.000170168538185617
"CD24",0,3.87027863868329,10160.9315367517,10220.9080249626,5096.42746008824,12.3557469783948,0.835884010716391,14.7816525020084,1.92387358750967e-49,1.34631516317529e-48
"CD2BP2-DT",28.6526001148708,25.8018575912219,87.9767449726279,89.1648740990945,57.8990191944538,1.70190944448925,0.481830851324405,3.53217200561405,0.000412161170937248,0.000740677740683337
"CD38",6.51195457156155,0,32.1306372943511,32.2838337255342,17.7316063978617,3.30995150946241,1.06523408344336,3.10725272586379,0.00188834888687391,0.0032010896790764
"CD6",0,0,17.5953489945256,16.9105795705179,8.62648214126088,6.17712651198735,1.84735767755679,3.34376314182799,0.000826502695666287,0.00144630742935297
"CD8A",0,1.2900928795611,107.867139488179,104.538128254111,53.4238401554626,7.35650538164351,1.51219099067533,4.86479910739197,1.14573119846202e-06,2.4934775339158e-06
"CDC20",399.834010693879,358.645820517985,2465.64390475461,2471.25060541887,1423.84358534633,2.70257498371294,0.118012124359934,22.9008247955113,4.55907880938811e-116,6.59551912254239e-115
"CDC25A",160.194082460414,130.299380835671,1779.42529396811,1771.76754136563,960.421574657455,3.61212644846429,0.15455820457806,23.3706548178747,8.4989944475284e-121,1.28194424242293e-119
"CDC25C",52.0956365724924,32.2523219890274,373.327404753412,372.032750551394,207.427028466582,3.14436204576913,0.302598588460443,10.3911986561701,2.71914107340691e-25,1.19797385189995e-24
"CDC42BPG",41.6765092579939,43.8631579050773,345.786858501111,344.360893072365,193.921854684137,3.01214674314151,0.297727494713008,10.1171265557621,4.63832996865852e-24,1.98782226060298e-23
"CDC45",156.286909717477,149.650774029087,1844.45158373049,1836.3352088167,996.681119073437,3.58879089110861,0.148624113639269,24.1467605978065,8.07525094957582e-129,1.30123398603032e-127
"CDC6",427.184219894438,358.645820517985,2092.31650000119,2102.29250569848,1245.10976152802,2.41646427234456,0.125642698078964,19.2328269711771,1.96612711202246e-82,2.06894069830171e-81
"CDC7",143.263000574354,162.551702824698,1146.75774533886,1150.68807350297,650.815130560221,2.90909041534653,0.167533220887598,17.364260055015,1.53870734469742e-67,1.3519609695986e-66
"CDCA2",127.634309602606,139.330030992598,885.887571115679,884.730776621187,509.395672083018,2.72939283057029,0.183171609636864,14.9007416377532,3.25941391995449e-50,2.30178320234957e-49
"CDCA3",192.753855318222,201.254489211531,556.931046435418,557.280463119341,377.054963521128,1.49967746354618,0.192566158097665,7.78785576012569,6.81559229228712e-15,2.17137534219104e-14
"CDCA4",326.90011949239,358.645820517985,1192.65865575936,1180.66591910525,764.717628718748,1.79148077669296,0.143305166291964,12.5011597491403,7.35700923585561e-36,4.09274303510552e-35
"CDCA5",354.250328692949,279.950154864758,2909.35270548612,2887.09713031206,1607.66257983897,3.19251321788024,0.123712113037219,25.8059872998837,7.59602060067119e-147,1.41614504809879e-145
"CDCA7",147.170173317291,189.643653295481,2405.97272120795,2428.20549378482,1292.74801040139,3.84275078460847,0.142106352154445,27.0413723689991,4.82479338989891e-161,9.89665349444966e-160
"CDCA8",216.196891775844,221.895975284509,1523.91022596065,1524.25814946987,871.565310622717,2.79859245978794,0.144124312373089,19.4179067619302,5.44650712376381e-84,5.84355508464969e-83
"CDH18",1.30239091431231,1.2900928795611,25.2455007312758,24.5972066480261,13.1087977932938,4.26499525126857,1.35987756456686,3.13630826950735,0.00171089263957786,0.0029101452769745
"CDH24",474.070292809681,494.1055728719,1347.95673601539,1352.84636564143,917.244741834602,1.48000524648877,0.129287260428519,11.4474174917415,2.42255552337405e-30,1.20517524923798e-29
"CDHR1",5.20956365724924,0,111.692215356554,111.456092623868,57.0894679094178,5.4264440587815,0.852805343122698,6.36305119631593,1.97784727890286e-10,5.19513736233935e-10
"CDHR2",57.3052002297417,52.893808062005,707.639035649398,690.259111560231,377.024288875344,3.66524925747423,0.23565035069929,15.5537610981593,1.50030332281052e-54,1.12152956138266e-53
"CDK1",118.51757320242,150.940866908648,3506.82955612632,3517.40055066773,1823.42213672628,4.70363652630922,0.138563516955887,33.9457068472553,1.41130818440752e-252,4.62734714362496e-251
"CDK14",744.967602986642,866.942415065057,1646.31265374865,1663.38609957276,1230.40219284328,1.03781522199786,0.119388074702026,8.69278799066052,3.53651940935662e-18,1.26798069766757e-17
"CDK18",56.0028093154294,49.0235294233217,286.11567495446,289.785840822057,170.231963628817,2.45527526467897,0.300867271241228,8.16065919882123,3.33201075745814e-16,1.11465177673171e-15
"CDK5",253.966228290901,282.53034062388,1593.52660676508,1604.19907107595,933.555561688952,2.57525046378738,0.138719504587052,18.5644439219527,6.23290658484147e-77,6.19787385462222e-76
"CDK5R1",76.8410639444264,68.3749226167381,1608.0618950649,1600.3557575372,838.408409790816,4.46587400688745,0.184889215441945,24.1543239621227,6.72500376492322e-129,1.08468626726929e-127
"CDKL4",5.20956365724924,14.1910216751721,72.6764414991274,73.0229572363274,41.274996016969,2.90722474648769,0.650271470525543,4.47078624583991,7.79325600445193e-06,1.60359413592939e-05
"CDKN1C",136.751046002793,95.4668730875212,710.699096344099,710.244341961753,413.290339349041,2.61381266424434,0.21087787412014,12.3949118661696,2.78451704373787e-35,1.52999797705739e-34
"CDKN2AIPNL",214.894500861531,169.002167222504,1099.32680457101,1124.55354143944,651.944253523622,2.53462151701394,0.16746913920655,15.134857258016,9.53874493215894e-52,6.89387420969309e-51
"CDKN2D",108.098445887922,103.207430364888,253.985037660108,250.584042726766,178.968739159921,1.25576998988978,0.271342209812924,4.62799352432326,3.69225559232067e-06,7.78223740133709e-06
"CDKN3",93.7721458304864,150.940866908648,558.461076782768,551.899824165085,338.768478421747,2.18132112731886,0.234354720552212,9.30777550449592,1.30537554788679e-20,5.05252924004314e-20
"CDO1",41.6765092579939,33.5424148685885,141.52780712988,142.202600933901,89.7373330475907,1.91563655743923,0.395994287832863,4.83753583397082,1.31458690554317e-06,2.85109743375626e-06
"CDON",165.403646117663,188.35356041592,848.401827605603,863.208220804165,516.341813735838,2.2743416346638,0.176574581196886,12.8803456264628,5.8074903845332e-38,3.35948285731989e-37
"CDT1",179.729946175099,196.094117693287,1217.90415649064,1209.10643929203,700.708664912764,2.69091620221882,0.158057202414466,17.0249514803037,5.36369137298664e-65,4.56397466326679e-64
"CEBPZ",629.054811612846,683.749226167381,3089.13127129975,3113.0839663908,1878.75481886769,2.24003574579285,0.102327424764091,21.8908640665697,3.17439904826429e-106,4.21203073716568e-105
"CEBPZOS",31.2573819434955,29.6721362299052,91.036805667328,96.0828384688518,62.0122905773951,1.61880217168535,0.463512101663535,3.49247013373654,0.000478575111284929,0.000855957272864816
"CELF3",0,0,321.306372943511,310.539733931329,157.96152671871,10.3717828698197,1.46792346015834,7.06561557964404,1.59905526571488e-12,4.63137016250025e-12
"CELF4",0,0,335.076646069661,327.450313501847,165.631739892877,10.4401874424759,1.46678232152591,7.11774834565419,1.09704435018345e-12,3.20195931320086e-12
"CELF5",9.11673640018618,9.03065015692768,787.200613711601,777.117997536073,395.616499451197,6.4296591071996,0.423290862485182,15.1896950230639,4.13840585796559e-52,2.99985851863797e-51
"CELSR2",247.454273719339,201.254489211531,2906.29264479142,2885.55980489656,1560.14030315471,3.69055635884047,0.128240079557427,28.7784939901554,3.98686503968247e-182,9.26305278166445e-181
"CELSR3",500.118111095927,375.417027952279,4290.20509396954,4271.45866697128,2359.29972499726,3.29002465138321,0.115495515494139,28.4861679460634,1.738157892993e-178,3.97855440088857e-177
"CENATAC-DT",20.838254628997,24.5117647116608,126.992518830054,135.284636564143,76.9067936837138,2.53164751976181,0.44681911818119,5.66593374533093,1.46226023034704e-08,3.50727690329249e-08
