"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCA1",844.156480276681,3.89310848491893,0.155238819080712,25.0781892568689,8.60347413087885e-139,1.78508728783856e-137
"FDXR",839.569759597286,0.841568019228549,0.133490452733912,6.30433114873057,2.89441068040146e-10,8.76589200170543e-10
"PCSK9",823.161660201435,9.07219421412057,0.526518777733172,17.2305235782458,1.56726273871582e-66,1.61338711207402e-65
"TM7SF2",797.35162376294,0.504250510430494,0.133540143090857,3.77602194186221,0.000159352959754267,0.000335741760995981
"SYP",754.78935056119,-5.91058487254241,0.269804032406398,-21.9069552809332,2.23001101766771e-106,3.52492987595536e-105
"VLDLR",732.003645311014,-0.538546596571605,0.139763364505145,-3.85327441478257,0.000116548642501002,0.000248853141754298
"OSBPL10",702.855611381735,5.2550404074427,0.202545149824776,25.9450320681038,2.068859867134e-148,4.63827274239001e-147
"LDLRAP1",698.907213175881,2.41907034912884,0.147616548191501,16.3875282193335,2.34799892474989e-60,2.23780040174807e-59
"GRAMD1B",683.674815830703,2.07313253055608,0.147673052978161,14.0386650695349,9.03994313037042e-45,6.98756576020109e-44
"SMO",597.890038059568,-1.67934676528825,0.159163891465576,-10.5510536958156,5.02305780900838e-26,2.66835800863914e-25
"LEPR",563.832765458233,0.283138155394764,0.155385791196838,1.82216245908929,0.0684303389051832,0.102064986060172
"INSIG2",547.955806056844,-1.17426987507508,0.163109478403844,-7.19927429457962,6.05338683517976e-13,2.09114154321799e-12
"SYT7",545.933700522206,-4.09398998176972,0.214169681086751,-19.1156374749021,1.87119681346577e-81,2.32946569765804e-80
"FDX1",541.71343219904,0.654365329807108,0.158442372789993,4.12998946105429,3.62779864196308e-05,8.09890489873759e-05
"CYP27A1",532.515941810957,5.86748057216187,0.261933351349409,22.4006623896278,3.87770180163763e-111,6.42851755254119e-110
"ARV1",486.046313038667,-0.436687602519637,0.171224212403506,-2.55038464706464,0.0107604126432158,0.0185236580441444
"HSD17B7",477.252397424477,-0.100266903976082,0.182482408783686,-0.549460655656613,0.582689358088641,0.652668090095598
"OSBPL6",466.451059330519,1.0156497002427,0.170027246454127,5.97345261670585,2.32284274920126e-09,6.73563906571772e-09
"OSBPL7",458.241654671519,-0.625114326643143,0.17214546294444,-3.6313145635729,0.000281981233765949,0.000579547771572079
"AKR1C1",454.719763253949,4.72228640583447,0.22881994263784,20.6375648529402,1.26265748285441e-94,1.79358213528356e-93
"PRKAA2",452.070932646611,-2.38238612593798,0.188634611303766,-12.6296341348594,1.44950612566698e-36,9.71653888854293e-36
"ABCA5",430.439946654803,2.69380165184541,0.187418295807096,14.3732053492689,7.62203180063267e-47,6.06464404049546e-46
"SERAC1",422.519370081027,0.11786450820899,0.177326423136701,0.66467538296945,0.506258142289494,0.582487482543531
"ABCA7",326.434712578077,0.948311066682597,0.200330588881797,4.73373073965322,2.20430110614397e-06,5.40504123690282e-06
"NR1H3",324.633013546854,2.75898175863456,0.215610334740181,12.7961480230492,1.72287454832599e-37,1.17016518373764e-36
"LCAT",310.831747927755,2.14149236858702,0.222855014517553,9.60935239991356,7.30067014535418e-22,3.45193044876938e-21
"LRP5L",310.674887900351,-0.482582885114077,0.206738353059233,-2.33426878938041,0.0195816519171931,0.0324332740580367
"TTC39B",308.687169767032,2.15290762330298,0.212306086905125,10.1405836011903,3.64912931125224e-24,1.84929200468846e-23
"NR1D1",295.678346854777,2.40580346929653,0.221975964993185,10.8381259627383,2.27074891782218e-27,1.24863156542963e-26
"CYP7B1",285.829518425756,-0.793712333575693,0.21722851211113,-3.65381287134925,0.000258374605540734,0.000533381627237916
"EPHX2",233.685529051579,-1.31738699279067,0.24642569752311,-5.34598057764299,8.99288517727124e-08,2.3971857641714e-07
"SCARB2",226.236374948876,-0.151571362301131,0.238566970016469,-0.635340937140911,0.52520607983107,0.599778101421807
"TPCN2",219.655625939372,0.859725554831962,0.242360753375594,3.547296923523,0.000389205675553026,0.000789639574360695
"APOE",199.016645788793,-0.135540862168985,0.252852888521067,-0.536046327023438,0.591926533235064,0.66172031377268
"CD36",186.060743438982,7.11183538930127,0.608498075953879,11.6875232155053,1.47629243582298e-31,8.90440243490822e-31
"OSBP2",175.085367164314,-1.08066080139925,0.288297104843101,-3.74842751885202,0.000177946745988855,0.000373581924149432
"FGFR4",172.154689036605,-2.88995939321696,0.316147660556126,-9.14116962982841,6.17804753790118e-20,2.7535380654248e-19
"IDI1",136.410640870968,1.7026721547513,0.3750918126188,4.53934769427159,5.64285222135497e-06,1.3419516738564e-05
"LRP6",132.085399003261,0.395197793173701,0.308638653097441,1.28045463265073,0.200385290461595,0.263884518838486
"GPLD1",130.920004601591,-2.17803663946403,0.362347905934097,-6.01089892833592,1.84497409520377e-09,5.37560921502677e-09
"ABCG1",119.709428739978,-7.51822481388134,1.06731874688552,-7.04402957019149,1.86758483764637e-12,6.31444043538228e-12
"CAV3",117.142287210782,4.04811333359909,0.407633077330852,9.9307773552279,3.05861662907643e-23,1.51255497400885e-22
"GRAMD1C",92.5563714619267,0.0304959450824823,0.366328443456731,0.0832475490975201,0.93365470520848,0.948851093017623
"APOL1",85.0747274982308,5.17622638008473,0.56362202161643,9.18386113665265,4.15904817042085e-20,1.86154092183442e-19
"RORA",84.395920683146,0.0673773620225882,0.387715243299682,0.173780534005235,0.862037943221376,0.895456154236126
"CUBN",76.4054088307481,1.66517385200045,0.445921164644527,3.73423372565836,0.000188287578567296,0.000394135554801496
"APOM",52.8713402749055,0.559597653812791,0.482522985546096,1.15973263569914,0.246157678427301,0.31301474106829
"LIPC",46.1110178945207,9.35956412728788,1.53042532699932,6.11566207260765,9.61568980340625e-10,2.84846690407436e-09
"ABCA8",40.9093306454577,9.18690483444439,1.54234885714174,5.95643767096211,2.57795366597539e-09,7.46028376077748e-09
"CEL",38.6277768829536,-0.366389139023774,0.597416474175641,-0.613289313002866,0.539685058517669,0.613725255481965
"DGAT2",38.0256751961231,-3.58712015821016,0.738232299804982,-4.85906693483577,1.1794025866437e-06,2.94674221442279e-06
"F7",31.9429011406675,3.24241514390439,0.700002696274622,4.63200379250017,3.62143518291703e-06,8.74616524535559e-06
